slice_id,pore_fraction,resin_fraction,matrix_fraction,assigned_fraction,mean_intensity,std_intensity,mean_intensity_pores,mean_intensity_resin,mean_intensity_matrix,pore_object_count,mean_pore_area_um2,median_pore_area_um2,mean_pore_equivalent_diameter_um,median_pore_equivalent_diameter_um,resin_object_count,mean_resin_area_um2,median_resin_area_um2,mean_resin_equivalent_diameter_um,median_resin_equivalent_diameter_um,heterogeneity_index,phase_fraction_sum,unassigned_fraction
82,0.005033930359328,0.2013850261430637,0.7882411836689287,0.9946601401713204,187.17031927911893,33.65803559023445,65.58563535911603,130.26612346361,202.78085526780043,44,26327.272727272728,12800.0,157.9006471630269,127.66152972845846,236,196366.10169491524,96000.0,417.33791733854406,349.61549778946534,0.3327273665527688,0.9946601401713204,0.005339859828679572
83,0.0051173656691511,0.2006619201245967,0.7894649015463344,0.9952441873400824,187.1577761708755,33.619332796042976,63.266304347826086,130.26431046431046,202.670612273656,36,32711.11111111111,9600.0,169.23086569307847,108.96593154804972,237,194835.44303797468,89600.0,408.54011748941537,337.76065965158017,0.3333546127782637,0.9952441873400822,0.0047558126599177575
84,0.0055345422182667,0.198019801980198,0.7915785960618533,0.9951329402603182,187.14022694404272,33.641790669098015,62.64824120603015,129.93047752808988,202.5689691518516,32,39800.0,19200.0,190.13893254691936,156.35280380893437,239,190661.0878661088,128000.0,417.1035025836071,403.7012035232256,0.3345358097158486,0.995132940260318,0.004867059739682045
85,0.0054232951385026,0.1977416842807876,0.7921904550005562,0.9953554344198464,187.09077761708755,33.42754824702446,64.18461538461538,130.2748241912799,202.3673290268221,36,34666.666666666664,12800.0,174.88901984397913,127.66152972845846,253,179857.7075098814,121600.0,408.9361601629995,393.4792607492748,0.3348894125346006,0.9953554344198463,0.004644565580153692
86,0.0042552008009789,0.1998553787963066,0.791272666592502,0.9953832461897876,186.9671264879297,33.00084072371891,61.68627450980392,130.8833843584748,202.05641277986717,33,29672.727272727272,12800.0,161.44895084785296,127.66152972845846,254,181064.56692913387,118400.0,413.2811914675546,388.2319249673251,0.3345694296649423,0.9953832461897875,0.004616753810212537
87,0.0045055067304483,0.2039158972076983,0.7876015129602848,0.9960229168984314,186.77300033374124,33.11622686586197,64.11111111111111,131.12997817785052,202.1109149334369,36,28800.0,9600.0,161.61133560931745,108.96593154804972,250,187699.2,124800.0,420.2342640149051,398.59023213625017,0.3322804633371375,0.9960229168984314,0.003977083101568635
88,0.004338636110802,0.2075036155300923,0.7843197241072422,0.9961619757481366,186.54027144287463,33.5807824178642,65.56410256410257,130.13322610910066,202.32956278146165,38,26273.68421052632,9600.0,155.24539234113794,108.96593154804972,237,201478.48101265825,140800.0,438.2410384312621,423.4053942720982,0.3303808121965111,0.9961619757481365,0.0038380242518635255
89,0.0046445655801535,0.2156802758927578,0.7761152519746357,0.996440093447547,186.3666147513628,34.21741835510527,63.91616766467066,130.18027079303675,202.90525335053397,28,38171.42857142857,16000.0,188.1332737494768,142.0071667686964,256,193875.0,124800.0,426.4041483076608,398.59023213625017,0.3255406534450743,0.996440093447547,0.003559906552452974
90,0.005701412837913,0.2234397597063077,0.7666314384247414,0.995772610968962,186.16192012459672,35.200261943641145,62.81463414634146,130.11737615135672,203.6402321784872,33,39757.57575757576,25600.0,195.1893588753128,180.540666735282,255,201637.64705882352,128000.0,430.88192913380425,403.7012035232256,0.3199794596472826,0.9957726109689621,0.00422738903103792
91,0.0061464011569696,0.2278062075870508,0.7619868728445879,0.9959394815886085,186.03101012348424,35.62043510760812,64.41628959276018,130.02258576486386,203.98634936856703,43,32893.023255813954,12800.0,177.3689258237098,127.66152972845846,239,219340.58577405856,140800.0,453.23012207901326,423.4053942720982,0.3172410355204115,0.9959394815886082,0.004060518411391767
92,0.0054232951385026,0.2277505840471687,0.7636833908109912,0.9968572699966626,186.0847146512404,35.397862592771496,64.6974358974359,130.0642325070216,203.84183692049965,35,35657.142857142855,19200.0,191.34139813777924,156.35280380893437,242,216568.59504132232,150400.0,446.4516130099429,437.57691085389513,0.3182612081378854,0.9968572699966625,0.003142730003337535
93,0.0038936477917454,0.2267493603292913,0.7651017910779842,0.995744799199021,186.28840805428857,34.992876763684094,66.0,130.14853428185944,203.77858960378043,36,24888.88888888889,12800.0,155.27761202250974,127.66152972845846,244,213849.18032786885,140800.0,452.0384452266194,423.4053942720982,0.3195353998314369,0.9957447991990208,0.004255200800979186
94,0.0041439537212148,0.2260262543108243,0.7661308265658027,0.9963010345978418,186.4326120814329,34.712969594482296,67.14765100671141,130.77470161191093,203.6926707082441,38,25094.736842105263,6400.0,151.70753410986558,90.270333367641,243,214044.44444444444,128000.0,449.6673765073565,403.7012035232256,0.3199945656957222,0.9963010345978418,0.003698965402158194
95,0.00428301257092,0.22082545333185,0.7712481922349538,0.996356658137724,186.5416620313717,34.57667270287629,63.21428571428572,130.3638539042821,203.49100284879736,26,37907.69230769231,12800.0,182.8846006518557,127.66152972845846,227,223859.0308370044,172800.0,464.6197586732736,469.0584114268032,0.3228503965494749,0.9963566581377238,0.003643341862276217
96,0.0037824007119813,0.2154577817332295,0.7774224051618644,0.9966625876070752,186.67682723328517,34.38190084150044,62.8235294117647,129.77410610558923,203.2238042428362,30,29013.33333333333,6400.0,148.2093571053853,90.270333367641,225,220359.11111111112,153600.0,461.5725230597972,442.23251132330944,0.3264505341805662,0.9966625876070753,0.0033374123929247324
97,0.0048114361997997,0.2124819223495383,0.7798698409166759,0.997163199466014,186.86402825675825,34.39538894989007,64.3179190751445,129.8675392670157,203.29620912235652,33,33551.51515151515,12800.0,169.1088495674173,127.66152972845846,223,219264.5739910314,166400.0,461.7825994886277,460.29019134012736,0.3275789322482083,0.997163199466014,0.0028368005339860503
98,0.0060629658471465,0.201607520302592,0.7887417955278674,0.996412281677606,187.007564801424,34.440751547859534,62.17431192660551,129.00882880397296,202.9836036671368,38,36715.78947368421,12800.0,176.91646122072535,127.66152972845846,254,182651.968503937,118400.0,410.9346845966352,388.2319249673251,0.3325909199588839,0.9964122816776059,0.003587718322394129
99,0.0063688953164979,0.1919012125931694,0.7965290911113583,0.9947991990210256,187.0794304149516,33.93642303480648,61.87772925764192,128.65376811594203,202.42311452513965,42,34895.23809523809,12800.0,168.27533353454004,127.66152972845846,258,171162.7906976744,115200.0,402.6474495535986,382.9845891853754,0.3373672985624668,0.9947991990210255,0.0052008009789744625
100,0.0056457892980309,0.1897597063077094,0.7993380798754033,0.9947435754811436,187.08955389921016,33.75318332368476,60.42857142857143,128.30367873369485,202.2141887895341,39,33312.820512820515,12800.0,164.01450609805428,127.66152972845846,239,182707.94979079496,128000.0,415.33967865211616,403.7012035232256,0.3391871296169446,0.9947435754811436,0.00525642451885644
101,0.0061464011569696,0.18950940037824,0.8000611858938703,0.99571698742908,187.04822560907775,33.832236298373616,60.918552036199095,128.21910771940122,202.1805193450829,39,36266.66666666666,12800.0,172.70977548096653,127.66152972845846,246,177274.79674796748,121600.0,409.6962112851359,393.4792607492748,0.3393942574161572,0.9957169874290799,0.0042830125709201194
102,0.0063132717766158,0.1903159417065302,0.7979474913783513,0.9945767048614974,187.0003893647792,33.91269473572108,59.691629955947135,128.5288616104048,202.23997072252624,40,36320.0,6400.0,169.90839016334877,90.270333367641,236,185572.88135593224,118400.0,419.8623470271661,388.2319249673251,0.3382566120471203,0.9945767048614973,0.005423295138502704
103,0.0060351540772054,0.1919568361330515,0.7966959617310045,0.9946879519412616,187.01432306151963,33.853679750533274,59.516129032258064,128.75920023181686,202.3067094882357,33,42084.84848484849,19200.0,189.31115009075123,156.35280380893437,233,189582.8326180257,115200.0,419.4310790527465,382.9845891853754,0.3375435436350249,0.9946879519412615,0.005312048058738528
104,0.0049783068194459,0.1976860607409055,0.7930248080987874,0.995689175659139,187.146707086439,33.9279439715558,61.502793296089386,128.8643781654474,202.6998316616399,32,35800.0,16000.0,177.06714601470125,142.0071667686964,222,204915.31531531533,147200.0,447.9580247111329,432.9213103844808,0.3354237437275285,0.9956891756591388,0.0043108243408611635
105,0.004338636110802,0.1961007898542663,0.7958616086327734,0.9963010345978418,187.3000889976638,33.408461816430645,65.07692307692308,129.20564458941993,202.48336594911936,37,26983.783783783783,12800.0,161.67937461822555,127.66152972845846,227,198794.71365638767,147200.0,433.18581798011735,432.9213103844808,0.3371439487123522,0.9963010345978418,0.003698965402158194
106,0.0040327066414506,0.1984369785293136,0.7929135610190232,0.9953832461897876,187.34931583045943,33.41179012332166,66.69655172413793,129.59761737911705,202.6756225885654,42,22095.23809523809,12800.0,153.85242189180454,127.66152972845846,222,205693.6936936937,128000.0,443.2774990192376,403.7012035232256,0.3355804971257324,0.9953832461897875,0.004616753810212537
107,0.0049226832795639,0.198742907998665,0.7917454666814996,0.9954110579597284,187.3020914450996,33.59406750830024,64.50847457627118,129.94654352085084,202.74406350990583,45,25173.33333333333,6400.0,152.89405527826892,90.270333367641,227,201473.127753304,108800.0,428.76697831335457,372.1941193345023,0.334715203418422,0.9954110579597285,0.004588942040271493
108,0.0052842362887974,0.1984647902992546,0.79202358438091,0.995772610968962,187.27255534542215,33.713504289808135,64.11578947368422,129.57104820627802,202.7833766416181,43,28279.06976744186,12800.0,163.9218347321962,127.66152972845846,224,203885.7142857143,128000.0,431.6953029226497,403.7012035232256,0.3347618673219415,0.995772610968962,0.004227389031038031
109,0.0040048948715096,0.1974635665813772,0.794888196684837,0.996356658137724,187.2202135943932,33.27264365839384,63.94444444444444,129.35704225352112,202.40414960988068,39,23630.76923076923,6400.0,147.95018460499867,90.270333367641,219,207488.58447488584,128000.0,440.4331311983254,403.7012035232256,0.3366235687597833,0.9963566581377238,0.003643341862276217
110,0.003587718322394,0.1946823895872733,0.7975859383691178,0.9958560462787852,187.27266659250196,33.06735154078872,67.21705426356588,129.14828571428572,202.23314038635888,30,27520.0,19200.0,165.85507733028874,156.35280380893437,233,192274.678111588,121600.0,424.2086383561041,393.4792607492748,0.3383691337310219,0.9958560462787851,0.004143953721214899
111,0.0041439537212148,0.1957114250750918,0.7952219379241295,0.995077316720436,187.31418956502392,33.452601197509715,67.77852348993288,129.064089810999,202.56681705312488,44,21672.727272727272,6400.0,147.92294923283862,90.270333367641,221,203786.4253393665,128000.0,444.4716805116262,403.7012035232256,0.3369660926212642,0.9950773167204361,0.004922683279563911
112,0.0048948715096228,0.1990766492379575,0.7899655134052731,0.9939370341528536,187.16175325397708,34.002694871325765,65.60227272727273,129.02430846605196,202.9316645542881,41,27473.17073170732,19200.0,170.50060871959667,156.35280380893437,224,204514.2857142857,140800.0,438.6732208473053,423.4053942720982,0.3338649303344634,0.9939370341528534,0.006062965847146606
113,0.0049226832795639,0.2039437089776393,0.785626877294471,0.9944932695516744,186.9006563577706,34.18714289557223,66.71751412429379,129.15573435156142,202.9447748513169,39,29046.153846153848,12800.0,168.053644164836,127.66152972845846,235,199707.2340425532,121600.0,431.88631945869184,393.4792607492748,0.3312373629498082,0.9944932695516742,0.005506730448325836
114,0.0049504950495049,0.209450439425965,0.7807320057848481,0.9951329402603182,186.66525753698969,34.64758732711781,63.28651685393258,128.95631390253618,203.21330863493876,35,32548.571428571428,12800.0,173.52685637577505,127.66152972845846,247,195135.2226720648,108800.0,413.0943132363578,372.1941193345023,0.3282986119898647,0.9951329402603181,0.004867059739681934
115,0.0065357659361441,0.2123150517298921,0.7759483813549894,0.9947991990210256,186.42368450328175,34.925544818877995,65.19148936170212,129.62680115273776,203.27655913978492,45,33422.22222222222,19200.0,178.10212481907192,156.35280380893437,255,191598.431372549,108800.0,405.66078554382136,372.1941193345023,0.3252389578775933,0.9947991990210256,0.0052008009789743515
116,0.0080376015129602,0.2114806986316609,0.7755868283457559,0.9951051284903772,186.2253865836022,35.175210046283425,62.95501730103806,129.67411888479748,203.18456628536595,45,41102.22222222222,25600.0,195.73284914285625,180.540666735282,243,200269.95884773665,108800.0,421.35113550430367,372.1941193345023,0.3246770420925807,0.995105128490377,0.004894871509622978
117,0.00856602514184,0.2118978751807765,0.7751696517966403,0.9956335521192567,186.16364445433308,35.26315778428401,61.46428571428572,129.8793804961281,203.1708165901263,44,44800.0,25600.0,201.00992574919965,180.540666735282,249,195829.718875502,128000.0,423.4352774485994,403.7012035232256,0.3242598505267274,0.9956335521192567,0.004366447880743252
118,0.0076482367337857,0.2100066748247858,0.7787295583490933,0.9963844699076648,186.2696351095784,34.627977267600734,61.38909090909091,130.35995232419546,202.7772857142857,43,40930.232558139534,12800.0,186.8373795793564,127.66152972845846,262,184451.90839694656,118400.0,415.4058428934365,388.2319249673251,0.3264218572908447,0.9963844699076648,0.003615530092335173
119,0.0068138836355545,0.208727333407498,0.7803704527756147,0.9959116698186672,186.451885638002,34.682030595824216,61.01632653061225,129.7307128580946,202.9420150397377,32,49000.0,32000.0,218.7896316311497,201.8506017616128,255,188360.78431372548,115200.0,420.8223738239316,382.9845891853754,0.3276065836367793,0.9959116698186672,0.004088330181332811
120,0.0087328957614862,0.205862721103571,0.7811213705640226,0.99571698742908,186.66884525531205,35.25663423456136,62.83757961783439,129.26898135639016,203.42287972655416,49,41012.24489795919,25600.0,198.5632295645184,180.540666735282,251,188736.25498007968,115200.0,418.41034382076975,382.9845891853754,0.3276798298180459,0.9957169874290799,0.0042830125709201194
121,0.0110690844365335,0.2046668149961063,0.7800367115363221,0.995772610968962,186.8732617643787,35.78840636885345,63.14070351758794,129.71341214838972,203.87699219167823,57,44687.71929824561,25600.0,202.65486736272288,180.540666735282,253,186156.52173913043,102400.0,414.03396769289975,361.081333470564,0.3265717227076185,0.995772610968962,0.004227389031038031
122,0.0108187785070641,0.2027756146401157,0.7822060295917233,0.9958004227389032,187.08682834575592,35.62236456045524,60.347043701799485,129.98340419695515,203.86922666666663,45,55324.444444444445,25600.0,218.01747501905368,180.540666735282,271,172185.9778597786,108800.0,401.3966466719087,372.1941193345023,0.3278931607577129,0.995800422738903,0.004199577261096987
123,0.0106240961174769,0.2032206029591723,0.7827066414506619,0.9965513405273112,187.3001724329736,35.80297581297528,60.28010471204188,129.49363623922267,204.2079024979569,49,49893.87755102041,12800.0,203.3673122178085,127.66152972845846,265,176470.94339622642,115200.0,406.954996516814,382.9845891853754,0.3281275057152754,0.9965513405273111,0.0034486594726889086
124,0.0089275781510735,0.2043330737568139,0.7839025475581266,0.997163199466014,187.35724218489264,35.16394711597897,59.33021806853583,130.2553423165918,203.8488611367345,32,64200.0,38400.0,237.1621281765613,221.11625566165472,255,184395.29411764705,115200.0,411.7849882168241,382.9845891853754,0.3290846371853496,0.997163199466014,0.0028368005339860503
125,0.0068695071754366,0.200133496495717,0.7902436311046835,0.9972466347758372,187.36177550339303,34.245827888742895,60.12955465587044,130.00277932184548,203.1320123882593,33,47903.030303030304,12800.0,195.7052385666862,127.66152972845846,260,177132.3076923077,108800.0,405.8951652752417,372.1941193345023,0.3332093033545327,0.9972466347758371,0.002753365224162918
126,0.0047280008899766,0.2038046501279341,0.7886861719879853,0.997218823005896,187.1671209255757,33.65462765964083,61.311764705882354,130.33133187772927,202.7442696946188,30,36266.66666666666,6400.0,165.79864292422235,90.270333367641,230,203909.5652173913,134400.0,445.7518435874368,413.6706356661128,0.3327174845815518,0.997218823005896,0.002781176994103962
127,0.0044220714206252,0.2089498275670263,0.7839025475581266,0.997274446545778,186.8308488152186,33.968866511092955,59.48427672955975,129.98935179023027,202.829667210672,30,33920.0,6400.0,159.46294726858116,90.270333367641,242,198690.9090909091,134400.0,432.8080917517689,413.6706356661128,0.3299818254151772,0.9972744465457781,0.002725553454221874
128,0.0042273890310379,0.2135387696072978,0.77917454666815,0.9969407053064856,186.44181777728332,34.411145185406625,62.578947368421055,129.22870539202918,202.94046259280407,28,34742.857142857145,9600.0,170.35033446328455,108.96593154804972,245,200568.16326530607,147200.0,439.9531036031124,432.9213103844808,0.3273289516780419,0.9969407053064857,0.0030592946935142917
129,0.0040327066414506,0.2174324173990433,0.7758649460451663,0.9973300700856602,185.96612526421185,34.7477323626077,64.06896551724138,128.48631363520082,202.84220525504531,29,32000.0,12800.0,167.58082512705664,127.66152972845846,243,205906.17283950615,147200.0,436.3082935978648,432.9213103844808,0.3254247363718993,0.9973300700856602,0.002669929914339786
130,0.003615530092335,0.2212148181110245,0.7729447102013572,0.9977750584047168,185.53710090110133,34.961841120044355,62.06923076923077,128.10284133769173,202.6609455958549,27,30814.81481481481,6400.0,160.17120753128785,90.270333367641,227,224253.7444933921,160000.0,463.75872717702975,451.35166683820506,0.323800815203742,0.9977750584047167,0.002224941595283303
131,0.0034208477027478,0.2231060184670152,0.7711647569251308,0.9976916230948938,185.28106574702412,35.240374748175256,59.61788617886179,127.51545749189728,202.6543566070398,20,39360.0,12800.0,183.8805739531443,127.66152972845846,224,229200.0,179200.0,477.6394182525976,477.6657057153477,0.3228451065143044,0.9976916230948938,0.002308376905106213
132,0.0048670597396818,0.2197407943041495,0.7728890866614752,0.9974969407053064,185.32628768494828,35.385091257534484,62.205714285714286,127.38526768763448,202.69341489744517,36,31111.11111111111,6400.0,163.08372366836423,90.270333367641,237,213360.33755274265,166400.0,453.600765891481,460.29019134012736,0.3235225544225054,0.9974969407053065,0.0025030592946935215
133,0.0058126599176771,0.2150684169540549,0.7762821225942819,0.997163199466014,185.44126154188453,35.25124961171223,60.6267942583732,127.71912582438898,202.5061980510175,37,36151.35135135135,6400.0,173.5904610944176,90.270333367641,251,197176.09561752988,147200.0,435.8237813776328,432.9213103844808,0.3252984933818441,0.9971631994660138,0.0028368005339861613
134,0.0061742129269106,0.2136500166870619,0.7776448993213928,0.9974691289353654,185.53562687729448,35.22670778266242,60.90990990990991,127.96550377505858,202.4689031150531,36,39466.66666666666,16000.0,186.21628710769895,142.0071667686964,248,198245.16129032255,121600.0,431.1789356253903,393.4792607492748,0.3259692311228856,0.9974691289353653,0.0025308710646346766
135,0.0066748247858493,0.2125931694293024,0.7782289464901546,0.9974969407053064,185.66987429079987,35.30294546966162,61.54166666666666,127.94505494505496,202.61904081195053,41,37463.41463414634,6400.0,177.7799054097346,90.270333367641,243,201323.45679012343,121600.0,431.8502017481404,393.4792607492748,0.3261972749512914,0.9974969407053063,0.0025030592946937436
136,0.0063132717766158,0.215124040493937,0.776337746134164,0.9977750584047168,185.7391812214929,35.43828375874381,62.47136563876652,127.8868778280543,202.8692054166368,39,37251.28205128205,6400.0,176.46827378544114,90.270333367641,241,205410.78838174275,140800.0,439.2096553371537,423.4053942720982,0.3251496154149437,0.9977750584047167,0.002224941595283303
137,0.0063688953164979,0.2206029591723217,0.7699966625876071,0.9969685170764268,185.6850038936478,35.89118824052523,62.19213973799127,127.8804841149773,203.41963447229648,40,36640.0,9600.0,176.3063966406863,108.96593154804972,241,210642.3236514523,153600.0,449.0746764541827,442.23251132330944,0.3216031098550584,0.9969685170764268,0.0030314829235732477
138,0.0062854600066748,0.2227166536878407,0.7678551563021471,0.9968572699966626,185.6452330626321,35.89294496867735,63.16814159292036,128.231018981019,203.4718751131877,42,34438.09523809524,12800.0,175.63963379891402,127.66152972845846,252,203377.77777777775,147200.0,437.3324024157199,432.9213103844808,0.3204175836044791,0.9968572699966626,0.003142730003337424
139,0.0057848481477361,0.2176827233285126,0.7731115808210034,0.9965791522972522,185.6867004116142,35.32262650264418,63.19230769230769,128.30049827520122,202.93884452118857,36,36977.77777777778,12800.0,181.9043691277759,127.66152972845846,262,191193.893129771,121600.0,417.5736156590237,393.4792607492748,0.3235552914996091,0.9965791522972521,0.0034208477027478645
140,0.005757036377795,0.2144843697852931,0.7758649460451663,0.9961063522082544,185.7478306819446,35.14203914475916,63.88405797101449,128.1301867219917,202.7800480338388,42,31542.85714285714,12800.0,172.14921909883603,127.66152972845846,229,215531.87772925769,121600.0,440.7669373425185,393.4792607492748,0.3251976225903121,0.9961063522082544,0.0038936477917456136
141,0.00642451885638,0.210868839692958,0.7788129936589164,0.9961063522082544,185.9000444988319,35.06584114260807,64.25541125541126,128.27011342653654,202.7120665642967,48,30800.0,6400.0,163.92856706785537,90.270333367641,244,198872.131147541,108800.0,417.050522397878,372.1941193345023,0.3267588302563063,0.9961063522082545,0.0038936477917455026
142,0.0068138836355545,0.2097563688953165,0.7798976526866169,0.996467905217488,186.1677884080543,34.996825632209045,62.92244897959184,128.84911164147442,202.8415590899365,46,34086.95652173913,12800.0,171.30011720825237,127.66152972845846,245,197015.51020408163,115200.0,422.4078145238163,382.9845891853754,0.3272622546346171,0.9964679052174878,0.003532094782512152
143,0.0070085660251418,0.2081154744687952,0.7815941706530204,0.9967182111469574,186.38624986094115,34.84838342908804,62.49206349206349,129.2663370306027,202.87161513005728,40,40320.0,25600.0,186.47267919759815,180.540666735282,273,175425.64102564103,108800.0,400.9277459830204,372.1941193345023,0.3281775709205238,0.9967182111469574,0.0032817888530426442
144,0.0077316720436088,0.2056958504839248,0.7830125709200133,0.996440093447547,186.61199799755255,34.92738839853607,62.435251798561154,129.38115197404002,203.06425374724728,54,32948.148148148146,12800.0,167.66185210058435,127.66152972845846,259,182758.30115830115,108800.0,411.7148297101477,372.1941193345023,0.3288945936860548,0.9964400934475469,0.003559906552453085
145,0.0086494604516631,0.2064745800422739,0.7814273000333741,0.9965513405273112,186.8318778507064,35.20404845833044,60.62700964630225,129.74878771551724,203.48987436381108,39,51035.89743589744,25600.0,214.7006465222452,180.540666735282,262,181349.6183206107,102400.0,404.8111177890061,361.081333470564,0.3277687188509572,0.9965513405273111,0.0034486594726889086
146,0.0079263544331961,0.2092001334964957,0.7787851818889754,0.9959116698186672,186.8450606296585,35.56338512848374,58.44561403508772,129.20140919968094,203.8311549175059,38,48000.0,19200.0,201.26342737064917,156.35280380893437,256,188050.0,115200.0,412.4317067150749,382.9845891853754,0.3264559853533405,0.9959116698186672,0.004088330181332811
147,0.0067860718656135,0.2132884636778284,0.7758927578151074,0.9959672933585494,186.80228612748917,35.53364274482856,62.09836065573771,128.92202373190767,204.01215140870312,38,41094.73684210526,12800.0,185.15726833040137,127.66152972845846,256,191725.0,115200.0,422.2271719615456,382.9845891853754,0.325011439794917,0.9959672933585493,0.004032706641450723
148,0.0067026365557904,0.2143731227055289,0.7751696517966403,0.9962454110579596,186.75536767159863,35.57409830931234,63.64315352697096,128.81590555267255,204.0390714695752,40,38560.0,16000.0,186.84179278016512,142.0071667686964,243,203009.0534979424,134400.0,433.0449644647573,413.6706356661128,0.3245785868495893,0.9962454110579596,0.0037545889420403933
149,0.0063688953164979,0.2128434753587718,0.7766992991433975,0.9959116698186672,186.7599566136389,35.34216092259678,62.51965065502184,128.96445838233373,203.8323486231962,43,34083.72093023256,6400.0,169.89289477118135,90.270333367641,244,200734.4262295082,121600.0,425.958202702788,393.4792607492748,0.3255719878203396,0.9959116698186672,0.004088330181332811
150,0.005701412837913,0.2095616865057292,0.7802592056958505,0.9955223050394928,186.8143842474135,34.97242656235379,60.8,128.98327803583277,203.49039386918557,34,38588.23529411765,16000.0,187.33157085534367,142.0071667686964,241,200099.58506224063,134400.0,426.2372214019464,413.6706356661128,0.3278201478566216,0.9955223050394927,0.004477694960507317
151,0.0065079541662031,0.2076148626098564,0.7807041940149071,0.9948270107909668,186.7766158638336,34.99899231684268,63.85042735042735,129.02947086403216,203.43756902141,41,36526.82926829269,19200.0,185.22542364938465,156.35280380893437,253,188837.9446640316,121600.0,423.7965876756228,393.4792607492748,0.3279998624982645,0.9948270107909666,0.005172989209033418
152,0.0075369896540215,0.2047502503059294,0.7833185003893648,0.9956057403493158,186.63747357881851,35.42211386295399,62.64944649446495,128.06710133116002,203.3752884786082,45,38542.22222222222,19200.0,189.7161553239953,156.35280380893437,256,184050.0,140800.0,419.12371956776406,423.4053942720982,0.3292198256788948,0.9956057403493157,0.004394259650684296
153,0.0070920013349649,0.2047502503059294,0.7838747357881856,0.99571698742908,186.6835854933808,35.181244541946675,62.28627450980392,128.3947296930182,203.27684938797236,48,34000.0,6400.0,169.65402282751072,90.270333367641,254,185499.2125984252,134400.0,428.0280945000274,413.6706356661128,0.3296202140538206,0.9957169874290799,0.0042830125709201194
154,0.0086494604516631,0.2000778729558349,0.7875737011903438,0.9963010345978418,186.84049949938813,35.50370357645232,61.10932475884244,127.88810119544064,203.41648421498687,54,36859.25925925926,12800.0,176.95432661106594,127.66152972845846,258,178455.81395348837,115200.0,410.269771188523,382.9845891853754,0.3314143358592331,0.9963010345978418,0.003698965402158194
155,0.0104016019579486,0.1935142952497497,0.7929135610190232,0.9968294582267216,187.10607409055515,35.4276283329785,59.144385026737964,128.34521414199483,203.28141003156787,47,50927.65957446808,19200.0,209.0362744817947,156.35280380893437,256,173950.0,102400.0,392.70911195703854,361.081333470564,0.3341880216489784,0.9968294582267215,0.003170541773278468
156,0.0105684725775948,0.1893425297585938,0.7973634442095895,0.997274446545778,187.3627767271109,34.97931064532343,60.03684210526316,128.7746768507638,203.1018137425881,47,51744.68085106383,12800.0,206.4450094477411,127.66152972845846,229,190267.24890829696,115200.0,414.8692394493652,382.9845891853754,0.3367649894900615,0.9972744465457781,0.002725553454221874
157,0.0088719546111914,0.1869507175436645,0.8004227389031038,0.9962454110579596,187.49402046946267,34.2137461219267,59.14733542319749,129.26852127343054,202.69812369701185,43,47479.06976744186,12800.0,193.935920623006,127.66152972845846,245,175595.10204081633,96000.0,400.6480509598012,349.61549778946534,0.3390530294333744,0.9962454110579597,0.0037545889420402823
158,0.0080932250528423,0.1846423406385582,0.8034820335966181,0.9962175992880188,187.43892535320947,33.60278980204901,58.08247422680412,129.79183611989757,202.16555901696088,37,50335.13513513513,12800.0,202.19854769965727,127.66152972845846,237,179281.01265822785,121600.0,414.4276371395256,393.4792607492748,0.3410401593411953,0.9962175992880186,0.0037824007119814373
159,0.0075648014239626,0.1889253532094782,0.7993658916453443,0.9958560462787852,187.2231616420069,33.63856818149277,59.22058823529412,129.92727808037685,202.1797369702874,39,44635.89743589744,6400.0,188.23712710095796,90.270333367641,249,174599.1967871486,108800.0,404.7537827502212,372.1941193345023,0.3387031258566491,0.9958560462787851,0.004143953721214899
160,0.0062854600066748,0.1982701079096673,0.7901323840249194,0.9946879519412616,187.07703860273668,33.953159136172346,61.99557522123894,129.86982746528264,202.70577261527632,42,34438.09523809524,12800.0,172.8430125666473,127.66152972845846,224,203685.7142857143,112000.0,428.9618336655593,377.5893542599388,0.3335957399161157,0.9946879519412615,0.005312048058738528
161,0.0063410835465569,0.2039715207475803,0.7844031594170653,0.9947157637112026,187.05634664590053,34.38796755951041,63.56140350877193,129.93946004908645,203.19078854063247,44,33163.63636363636,12800.0,178.9465880445359,127.66152972845846,238,197216.80672268907,121600.0,423.8206672837052,393.4792607492748,0.3302085655367824,0.9947157637112025,0.005284236288797484
162,0.0056457892980309,0.2066692624318611,0.7832906886194237,0.9956057403493158,187.1813049282456,34.30164784150603,64.23645320197045,130.23038621988965,203.3115324527766,38,34189.47368421053,12800.0,183.94938004270503,127.66152972845846,248,191767.74193548388,115200.0,419.32736564304577,382.9845891853754,0.3295846367997732,0.9956057403493157,0.004394259650684296
163,0.0048948715096228,0.2048058738458115,0.7871287128712872,0.9968294582267216,187.3573534319724,33.909193294127626,66.70454545454545,130.27865290602932,203.1365981202742,38,29642.105263157893,12800.0,170.94821868494694,127.66152972845846,268,175856.71641791044,108800.0,399.49430343058486,372.1941193345023,0.3318222550096453,0.9968294582267214,0.003170541773278579
164,0.0055345422182667,0.1986038491489598,0.7929969963288463,0.997135387696073,187.52336188675048,33.589191243374714,65.07537688442211,130.37277692199973,202.8382141479325,41,31063.414634146346,19200.0,178.78676963225868,156.35280380893437,269,169897.39776951674,89600.0,389.9623174216077,337.76065965158017,0.3351079572859012,0.9971353876960729,0.0028646123039270943
