slice_id,PC1,PC2,is_anomaly,anomaly_score,anomaly_category,anomaly_flag,anomaly_status,anomaly_score_abs
270,1.698061778769298,-0.7833129659971892,False,-0.1678792882270223,normal,0,Normal,0.1678792882270223
271,1.5648368995297348,-0.8253129934854152,False,-0.1658910551326075,normal,0,Normal,0.1658910551326075
272,1.642701025132546,-0.6857458446879015,False,-0.1664589934054702,normal,0,Normal,0.1664589934054702
273,1.9012103928016304,-0.8022929604676328,False,-0.161792794523795,normal,0,Normal,0.161792794523795
274,2.3543052979598844,-0.7890733607620475,False,-0.1124561134734886,normal,0,Normal,0.1124561134734886
275,2.7190190794061238,-0.5425077489806516,False,-0.0690839547972794,normal,0,Normal,0.0690839547972794
276,2.7972215809647345,-0.5052095417188212,False,-0.0679608653635543,normal,0,Normal,0.0679608653635543
277,2.264135829618805,-0.3479038146339081,False,-0.1071139285699781,normal,0,Normal,0.1071139285699781
278,1.4726757213925008,-0.285469150871712,False,-0.0978504268059328,normal,0,Normal,0.0978504268059328
279,1.42563233190754,-0.4862437990316191,False,-0.156072664372817,normal,0,Normal,0.156072664372817
280,0.9422488879650583,0.0002220448288697,False,-0.1813384391198107,normal,0,Normal,0.1813384391198107
281,0.527714860519813,0.2402717737423755,False,-0.1810428626667655,normal,0,Normal,0.1810428626667655
282,0.0296079403031585,0.1826864902189223,False,-0.1486639071194738,normal,0,Normal,0.1486639071194738
283,-0.4779505348387354,-0.2612665540277532,False,-0.1269969015614379,normal,0,Normal,0.1269969015614379
284,-0.4836970001108585,-0.7370452610713313,False,-0.1331718763618284,normal,0,Normal,0.1331718763618284
285,-0.397360081931409,-0.7872660653041742,False,-0.1591662617296066,normal,0,Normal,0.1591662617296066
286,-0.1018208231513644,-0.5458044691369168,False,-0.1675946676352572,normal,0,Normal,0.1675946676352572
287,-0.1297771956269319,-0.7611380472249407,False,-0.1614742350450393,normal,0,Normal,0.1614742350450393
288,-0.2114737147982064,-1.0456755251837078,False,-0.1500538967322395,normal,0,Normal,0.1500538967322395
289,0.1371708965082739,-0.8591480598908963,False,-0.1552945093822738,normal,0,Normal,0.1552945093822738
290,0.2833248216874058,-0.9497346865965756,False,-0.1344540296443672,normal,0,Normal,0.1344540296443672
291,0.3120342480059663,-0.9347288702002784,False,-0.1710733497395469,normal,0,Normal,0.1710733497395469
292,0.8423215510097934,-0.7311491480286805,False,-0.1791525220992175,normal,0,Normal,0.1791525220992175
293,0.8964269774169794,-0.9899558685856442,False,-0.1808497142637785,normal,0,Normal,0.1808497142637785
294,1.265945862962881,-0.8001880912018462,False,-0.1828833477193788,normal,0,Normal,0.1828833477193788
295,1.1751914182397931,-0.3981073897156902,False,-0.1844915117670255,normal,0,Normal,0.1844915117670255
296,1.7754235198292605,-0.0022013051156429,False,-0.1421367391857214,normal,0,Normal,0.1421367391857214
297,1.5197443528799113,-0.7239499355397349,False,-0.1758065680193581,normal,0,Normal,0.1758065680193581
298,1.9417803306600852,-0.9068545933686608,False,-0.1626265672672213,normal,0,Normal,0.1626265672672213
299,1.9777909700243703,-1.0633315576719815,False,-0.1639271838181005,normal,0,Normal,0.1639271838181005
300,1.785885299079959,-1.2641206813512902,False,-0.1497836399111908,normal,0,Normal,0.1497836399111908
301,1.967077689806116,-1.2225091760973776,False,-0.1549931111745966,normal,0,Normal,0.1549931111745966
302,1.633105815121493,-1.2973704489209423,False,-0.1551313068848655,normal,0,Normal,0.1551313068848655
303,1.379658546769462,-1.0132106032091788,False,-0.1617140100576033,normal,0,Normal,0.1617140100576033
304,1.0470382387660968,-0.8088461762287189,False,-0.1733934984723609,normal,0,Normal,0.1733934984723609
305,1.3228362179525364,-0.6423152586374365,False,-0.1731795856858623,normal,0,Normal,0.1731795856858623
306,1.4965157827685425,-0.9059639805762484,False,-0.1639444490559464,normal,0,Normal,0.1639444490559464
307,2.1088459988591235,-0.6267910888399375,False,-0.130351474928241,normal,0,Normal,0.130351474928241
308,2.121675990872941,-0.6337644344007486,False,-0.15764326008487,normal,0,Normal,0.15764326008487
309,2.406438884867463,-1.1507257006782514,False,-0.1259165570461715,normal,0,Normal,0.1259165570461715
310,2.1923996847347484,-1.2624587518701502,False,-0.1130804824989108,normal,0,Normal,0.1130804824989108
311,2.07339152138731,-1.0859003211047782,False,-0.1451514980156023,normal,0,Normal,0.1451514980156023
312,1.635372008351581,-0.7410443297522499,False,-0.1525516785189191,normal,0,Normal,0.1525516785189191
313,1.2720353104956328,-0.3329719759135343,False,-0.1685662561435194,normal,0,Normal,0.1685662561435194
314,1.1806876100529025,-0.4023194705047838,False,-0.1002994822434767,normal,0,Normal,0.1002994822434767
315,1.3475726329668445,-0.1586924901609486,False,-0.110653042005019,normal,0,Normal,0.110653042005019
316,1.5778618711115355,-0.5934388652607087,False,-0.1396266459427837,normal,0,Normal,0.1396266459427837
317,2.061076497454854,-0.7097494490461594,False,-0.1044697256988098,normal,0,Normal,0.1044697256988098
318,2.8577262919442754,-0.6045470368199669,False,-0.073383481531177,normal,0,Normal,0.073383481531177
319,3.1551830847703988,-0.7751144749293252,False,-0.0662299290875549,normal,0,Normal,0.0662299290875549
320,3.149063661314452,-0.8855791026584098,False,-0.0845926215870681,normal,0,Normal,0.0845926215870681
321,3.357304794556058,-0.8314388072556221,False,-0.058187563145862,normal,0,Normal,0.058187563145862
322,3.0426468797669863,-0.8467542917992359,False,-0.0899576642982681,normal,0,Normal,0.0899576642982681
323,3.4329827944584697,-0.7879877280214456,False,-0.064291830781093,normal,0,Normal,0.064291830781093
324,3.4870170061212704,-1.0797656833228395,False,-0.024103680134361,normal,0,Normal,0.024103680134361
325,3.707767404770282,-1.0001572628108275,False,-0.0149080707322816,normal,0,Normal,0.0149080707322816
326,3.686174004541539,-0.8387645815567148,False,-0.0339998694350649,normal,0,Normal,0.0339998694350649
327,3.225170668696242,-0.864051402384358,False,-0.0646726081640302,normal,0,Normal,0.0646726081640302
328,3.238551632882579,-0.809501810341287,False,-0.0669849932360203,normal,0,Normal,0.0669849932360203
329,3.1450789830688146,-0.7338080022437373,False,-0.0473535363246905,normal,0,Normal,0.0473535363246905
330,2.7702089295807317,-0.6130633970687162,False,-0.0624965645790122,normal,0,Normal,0.0624965645790122
331,2.7066886879009853,-0.6237625312751668,False,-0.0922749026456329,normal,0,Normal,0.0922749026456329
332,2.753058211940766,-0.6812068154991904,False,-0.1052319934408577,normal,0,Normal,0.1052319934408577
333,2.0836837568951467,-1.3139791984575035,False,-0.1115778209651242,normal,0,Normal,0.1115778209651242
334,2.003501924994957,-0.989843778448902,False,-0.1533399168092139,normal,0,Normal,0.1533399168092139
335,1.700193160701993,-1.023895796103928,False,-0.1249363550847787,normal,0,Normal,0.1249363550847787
336,1.469018643936187,-0.7297647985114567,False,-0.1601404278337985,normal,0,Normal,0.1601404278337985
337,0.8171756232028525,-0.7547862929416146,False,-0.1708310748503577,normal,0,Normal,0.1708310748503577
338,0.637646857906788,-0.5141661697255463,False,-0.1528151231733092,normal,0,Normal,0.1528151231733092
339,0.1879555615517457,-0.6792278535469283,False,-0.1534816181814047,normal,0,Normal,0.1534816181814047
340,0.2029600112606296,-0.507141538114494,False,-0.1687623653989697,normal,0,Normal,0.1687623653989697
341,0.0217481766523281,-0.8615567966500433,False,-0.1697173269327714,normal,0,Normal,0.1697173269327714
342,0.6606221431400032,-0.4517131485561508,False,-0.1513976856159624,normal,0,Normal,0.1513976856159624
343,0.5150517892832566,-0.6771256198536624,False,-0.1432870470264104,normal,0,Normal,0.1432870470264104
344,0.3981336757422972,-0.8181789663462731,False,-0.1588947671533672,normal,0,Normal,0.1588947671533672
345,0.3778276014983256,-1.0351665524826614,False,-0.1739928735675412,normal,0,Normal,0.1739928735675412
346,0.6202373624637421,-0.9886452184561328,False,-0.1726348413183828,normal,0,Normal,0.1726348413183828
347,0.8656651745781774,-1.2804009991366814,False,-0.1695527012116127,normal,0,Normal,0.1695527012116127
348,0.48428168743666,-1.4520585830927502,False,-0.1647839228280434,normal,0,Normal,0.1647839228280434
349,0.7103856352117535,-1.3406006724422908,False,-0.1719579034776099,normal,0,Normal,0.1719579034776099
350,0.971266648336826,-1.3573023396708657,False,-0.164242395925188,normal,0,Normal,0.164242395925188
351,0.9330507153131384,-1.6356395789971494,False,-0.149175877344064,normal,0,Normal,0.149175877344064
352,0.958550350028957,-1.645422223205031,False,-0.1371116687881044,normal,0,Normal,0.1371116687881044
353,0.9045484515733688,-1.590332142088276,False,-0.152029876542899,normal,0,Normal,0.152029876542899
354,0.6487165325944556,-1.4469669002238337,False,-0.1655783900895013,normal,0,Normal,0.1655783900895013
355,0.4170108746858509,-1.3757638793985036,False,-0.1627813547281806,normal,0,Normal,0.1627813547281806
356,0.5075375210368406,-1.3987059082826725,False,-0.15243848288101,normal,0,Normal,0.15243848288101
357,0.4917213084326292,-1.2174926190512725,False,-0.1140216684812847,normal,0,Normal,0.1140216684812847
358,0.04557671209516,-1.092706397385386,False,-0.1502599970027265,normal,0,Normal,0.1502599970027265
359,-0.1476606553258567,-0.8316892328412341,False,-0.1376204207786065,normal,0,Normal,0.1376204207786065
360,-0.3829428526915878,-0.655070623439583,False,-0.1525392689403813,normal,0,Normal,0.1525392689403813
361,-0.4155625884992542,-0.6382999947795368,False,-0.1379370614080162,normal,0,Normal,0.1379370614080162
362,-0.2763634976700051,-0.987301679756026,False,-0.1601010041589322,normal,0,Normal,0.1601010041589322
363,-0.3346690984064917,-1.2513917313637968,False,-0.1411930273382103,normal,0,Normal,0.1411930273382103
364,-0.2859405590346822,-1.3825057030874814,False,-0.1416192243514211,normal,0,Normal,0.1416192243514211
365,-0.1304954462923634,-1.3043847149249366,False,-0.133354164998366,normal,0,Normal,0.133354164998366
366,-0.1731776287668445,-1.341742883381855,False,-0.1159562983119159,normal,0,Normal,0.1159562983119159
367,-0.3092430957648523,-1.401044326455919,False,-0.1117059337787751,normal,0,Normal,0.1117059337787751
368,-0.1686023759264884,-1.511650622172787,False,-0.1248467487458239,normal,0,Normal,0.1248467487458239
369,-0.3057524221602347,-1.7347638106933905,False,-0.1445794999398025,normal,0,Normal,0.1445794999398025
370,-0.0331939204804317,-1.4752268463324956,False,-0.1573346962263214,normal,0,Normal,0.1573346962263214
371,0.1335154975250375,-1.4926454237649796,False,-0.1515796856576022,normal,0,Normal,0.1515796856576022
372,-0.3147598484466886,-1.523322708185757,False,-0.1305925309516727,normal,0,Normal,0.1305925309516727
373,-0.1236386295623136,-1.5129554333438986,False,-0.1367410665072996,normal,0,Normal,0.1367410665072996
374,0.0188579212716004,-1.8272247320701689,False,-0.1316670566262004,normal,0,Normal,0.1316670566262004
375,0.2949555900802075,-1.6550241229400164,False,-0.1407154599548737,normal,0,Normal,0.1407154599548737
376,0.1039706382562278,-1.5614913447500125,False,-0.1413369718306061,normal,0,Normal,0.1413369718306061
377,-0.3758186459656285,-1.6097131442469794,False,-0.1402223745190742,normal,0,Normal,0.1402223745190742
378,-0.8836446947670472,-1.601882070078495,False,-0.1194713009127637,normal,0,Normal,0.1194713009127637
379,-1.006891284547368,-1.7022733981704816,False,-0.1155268739768473,normal,0,Normal,0.1155268739768473
380,-0.9073724748316416,-1.2961669038589108,False,-0.1275393132234617,normal,0,Normal,0.1275393132234617
381,-1.3514152981731222,-1.0280028950655724,False,-0.1194815461776697,normal,0,Normal,0.1194815461776697
382,-1.7122491817845038,-0.7102106200384783,False,-0.1067903773560601,normal,0,Normal,0.1067903773560601
383,-1.994619669253222,-0.444774568200953,False,-0.0753095209663825,normal,0,Normal,0.0753095209663825
384,-1.8772700681555263,0.1251808213126792,False,-0.0968706475038699,normal,0,Normal,0.0968706475038699
385,-2.3435076281504688,0.4715672302455564,False,-0.0910642594881077,normal,0,Normal,0.0910642594881077
386,-2.401082772376094,0.7788747499044633,False,-0.0940854138521454,normal,0,Normal,0.0940854138521454
387,-2.214046731533392,1.3109314779202867,False,-0.0976986648551112,normal,0,Normal,0.0976986648551112
388,-2.282983551288069,1.8143738696830043,False,-0.0751578904600435,normal,0,Normal,0.0751578904600435
389,-2.313282431670608,2.0404483342699824,False,-0.0472802555679386,normal,0,Normal,0.0472802555679386
390,-2.2635886045095512,2.517094839340278,False,-0.045036636409664,normal,0,Normal,0.045036636409664
391,-2.273043844099853,2.410491325256966,False,-0.0523026918343069,normal,0,Normal,0.0523026918343069
392,-2.197017898275761,2.305267713411069,False,-0.0757024709635299,normal,0,Normal,0.0757024709635299
393,-1.95831906240425,2.3989180760904776,False,-0.0762956324896205,normal,0,Normal,0.0762956324896205
394,-1.9322929585999613,2.507172564753068,False,-0.0705223838521735,normal,0,Normal,0.0705223838521735
395,-2.010822936001791,2.1451243499977406,False,-0.0785447755547819,normal,0,Normal,0.0785447755547819
396,-1.8789424156129515,1.6912478245598557,False,-0.0824235336512267,normal,0,Normal,0.0824235336512267
397,-1.882406116118904,1.7481734003685327,False,-0.0831361398469528,normal,0,Normal,0.0831361398469528
398,-2.096934696983693,1.4802083080439177,False,-0.0909214346154362,normal,0,Normal,0.0909214346154362
399,-1.954741847723648,1.1124908478108797,False,-0.0973514572506941,normal,0,Normal,0.0973514572506941
400,-1.872313973714915,1.0809387591727708,False,-0.0952943121222369,normal,0,Normal,0.0952943121222369
401,-2.3063020046165983,0.9509656814794102,False,-0.091199076656295,normal,0,Normal,0.091199076656295
402,-2.351806576976479,1.1579392777410449,False,-0.0743525888048374,normal,0,Normal,0.0743525888048374
403,-2.414102379902131,0.9004729392128759,False,-0.0637218813702168,normal,0,Normal,0.0637218813702168
404,-2.7205808390942727,0.3926949332099603,False,-0.072783147298144,normal,0,Normal,0.072783147298144
405,-2.8809776321910943,0.6476225633189937,False,-0.0758799587818574,normal,0,Normal,0.0758799587818574
406,-3.102468933070135,0.78233177354288,False,-0.0664490908688441,normal,0,Normal,0.0664490908688441
407,-2.925992058270888,1.2386790117924336,False,-0.0332720742689253,normal,0,Normal,0.0332720742689253
408,-3.0643842218083286,0.8577217529766284,False,-0.0425310942345551,normal,0,Normal,0.0425310942345551
409,-3.081638479888777,0.9663294839971882,False,-0.0427140785885064,normal,0,Normal,0.0427140785885064
410,-3.742112304469399,0.4479694504608361,False,-0.0057499930358886,normal,0,Normal,0.0057499930358886
411,-3.959414524017104,0.3374312601642487,True,0.0045439329952281,high_porosity+resin_rich,1,Anomalous,0.0045439329952281
412,-3.8932714653463663,0.2849405221755128,False,-0.007026809679299,normal,0,Normal,0.007026809679299
413,-3.9745494370715138,0.1373003572261472,True,0.0012853670544318,high_porosity+resin_rich+resin_fragmented,1,Anomalous,0.0012853670544318
414,-3.973679618885329,0.0913576753839535,False,-0.002502865862254,normal,0,Normal,0.002502865862254
415,-3.697662168432521,-0.2759961481439293,False,-0.0113757422787458,normal,0,Normal,0.0113757422787458
416,-3.70233397352211,-0.5881466839866547,False,-0.0346316849182209,normal,0,Normal,0.0346316849182209
417,-2.9848293687731102,-0.3460683054422874,False,-0.0694386452861871,normal,0,Normal,0.0694386452861871
418,-2.5379072736666086,-0.2716388255886011,False,-0.0870787400963974,normal,0,Normal,0.0870787400963974
419,-2.176218111287998,0.3099659384687519,False,-0.0991544639971899,normal,0,Normal,0.0991544639971899
420,-2.017278273592772,0.1887390560275854,False,-0.1103597019168813,normal,0,Normal,0.1103597019168813
421,-1.743564298138947,0.0751937113412574,False,-0.1222228251512643,normal,0,Normal,0.1222228251512643
422,-1.552003862606531,-0.00389223786909,False,-0.1211449581428867,normal,0,Normal,0.1211449581428867
423,-1.0548985475479171,0.1159754787251165,False,-0.093650594415139,normal,0,Normal,0.093650594415139
424,-0.9802338924424896,-0.1113080585257762,False,-0.1239094164758647,normal,0,Normal,0.1239094164758647
425,-0.8241156420856923,-0.2955450978203897,False,-0.1021651622502266,normal,0,Normal,0.1021651622502266
426,-0.8780251465014214,-0.5275049946621955,False,-0.1286229266519092,normal,0,Normal,0.1286229266519092
427,-1.28639772974955,-0.4570639892581634,False,-0.1209408158774826,normal,0,Normal,0.1209408158774826
428,-1.4687148251374469,-0.4095726338884446,False,-0.1209596160945005,normal,0,Normal,0.1209596160945005
429,-1.4314939621992144,-0.4600849784386723,False,-0.1204337744920159,normal,0,Normal,0.1204337744920159
430,-1.4775619848669124,-0.743961442763922,False,-0.1179411795553321,normal,0,Normal,0.1179411795553321
431,-1.0909665265730106,-0.8683823201536369,False,-0.1076695561598505,normal,0,Normal,0.1076695561598505
432,-1.9291840418502288,-1.7016387759290454,False,-0.0627650472125681,normal,0,Normal,0.0627650472125681
433,-1.8379386453394708,-1.556650293760329,False,-0.0780016570402927,normal,0,Normal,0.0780016570402927
434,-1.8851256606624005,-1.0821211397700716,False,-0.0759862431461191,normal,0,Normal,0.0759862431461191
