sample_id,time_index,batch_id,protocol,is_outlier,voltage_kV,current_uA,exposure_ms,n_projections,voxel_size_um,filter_thickness_mm,true_porosity,true_mean_pore_diameter_um,true_heterogeneity,sample_thickness_mm,mu_matrix_effective,intensity_matrix,intensity_pore,attenuation_contrast,photon_signal,photon_signal_norm,relative_noise,detector_drift,relative_noise_drifted,snr,cnr,snr_drifted,cnr_drifted,pore_detectability,detectability_score,segmentation_bias,segmentation_abs_error,estimated_porosity,porosity_error,abs_porosity_error,estimated_mean_pore_diameter_um,quality_score,relative_noise_drifted_rolling_mean_50,relative_noise_drifted_rolling_std_50,snr_drifted_rolling_mean_50,snr_drifted_rolling_std_50,cnr_drifted_rolling_mean_50,cnr_drifted_rolling_std_50,segmentation_abs_error_rolling_mean_50,segmentation_abs_error_rolling_std_50,abs_porosity_error_rolling_mean_50,abs_porosity_error_rolling_std_50,quality_score_rolling_mean_50,quality_score_rolling_std_50
217,216,2,B_optimized,False,128.07795050160144,81.83568291566743,657.0071051840574,1618,57.89699980754158,0.7729773938186744,0.0349988745956445,184.20031594354327,0.091731059496186,8.267861784667843,0.2223058896725318,0.1591362747835029,0.847590860289171,0.6884545855056681,86994399.46549024,2.267625479164302,0.0601207947065376,1.054,0.0633673176206906,2.6469423027470107,11.451189041431697,2.5113304580142417,10.864505731908627,3.181517463009363,0.54525517608304,-0.0148649982590229,0.0525223546426427,0.0271173392245914,-0.007881535371053,0.007881535371053,179.78589588403867,56.99569669538236,0.08965461344759541,0.029646938972517183,2.2042691848988425,1.02657876624468,8.434555031187497,2.8388335320695153,0.07099444962394377,0.02090200101533074,0.015706078411225212,0.01190683573218287,48.62874381948398,14.149314509270086
218,217,2,A_standard,False,120.82534334266047,83.45906868272078,338.1087861494183,873,66.7600790526989,0.4323498155829808,0.043700165449585,557.2229357080055,0.3304622431747795,7.01304009387319,0.2315647240793769,0.1971140676330916,0.8691315347020938,0.6720174670690022,24634527.365980245,0.642131933382986,0.0959802636076014,1.05425,0.1011871929083138,2.053693751446214,7.00162139391936,1.9480139923606488,6.641329280454693,8.346648829881497,0.995258499380919,0.013116597997674,0.0553895370431366,0.0545957630178168,0.0108955975682317,0.0108955975682317,517.2554807667638,57.11716260854626,0.09036947751152924,0.028992750630620796,2.176292184859844,1.0001115243438623,8.303424878884291,2.6902815401338542,0.0708760220820268,0.020869525928685892,0.015772788429675416,0.011931094696091042,48.45782261050018,14.11725936575905
219,218,9,B_optimized,False,135.9506883029984,75.82070054855181,616.6448251814124,1560,46.18994543351014,0.9751481927521898,0.0871042933313799,119.89917750456738,0.1002428635023215,8.387198355703651,0.2132141581428617,0.167249354982427,0.8455703007766191,0.6783209457941921,72936930.51043457,1.901198732489756,0.0613067028300369,1.0545,0.064647918134274,2.728076168866871,11.064384716214937,2.5870802929036234,10.492541219739152,2.59578521644198,0.4003001153770992,-0.024259660067745,0.0637020919786184,0.0512103487741582,-0.0358939445572217,0.0358939445572217,90.88226878631237,48.025331127133065,0.08824505023703352,0.028206709145536513,2.2271836408053023,1.00360361750221,8.504018521452531,2.7760349874949606,0.0696694444774253,0.021604082780347835,0.015558802078109706,0.012012207543422323,49.23682968361799,14.711986413986297
220,219,19,B_optimized,False,141.13444335216283,76.23342673779571,742.3570701296178,1728,46.41599876721317,0.973613579689169,0.0458227326202162,182.19692722908832,0.4423558569430657,6.825129863425972,0.2077016359061403,0.242297095628907,0.8724040543890929,0.6301069587601857,97791707.49525082,2.5490717670300285,0.050483079251209,1.05475,0.0532470278402127,4.799570454551941,12.481547641432648,4.550434183030993,11.833655028615924,3.925304465446225,0.7161216930993105,-0.0037693890976582,0.0542180485947604,0.0391635424711403,-0.0066591901490759,0.0066591901490759,162.48467548202953,70.32289731303749,0.08853904398467666,0.028291848626973752,2.243248310489234,0.9976756218266014,8.46770337142828,2.795015889591167,0.06979032036708291,0.021656211823457828,0.015645213914573373,0.01195303815114272,49.22599011145137,14.715340719375337
221,220,3,B_optimized,False,139.6624377539454,85.91460820539922,648.2217926147733,1835,44.01988626260482,0.7825257459013667,0.0933009010561523,229.94674149733095,0.200742871245543,7.640711554972241,0.2092316089411849,0.2021635264693357,0.85828915043433,0.6561256239649942,102194308.66385414,2.6638314601351434,0.0582511598408232,1.055,0.0614549736320684,3.470549376557766,11.263734932624851,3.2896202621400628,10.676526002488012,5.223701399989127,0.9023578054224792,0.0076036422367003,0.0406062869875164,0.1075690895101026,0.0142681884539502,0.0142681884539502,236.09317972760584,67.8160492113542,0.08853626535522935,0.028295826507648524,2.203153911331585,0.9514281153762763,8.489128846309967,2.8367418815546572,0.06985964252406898,0.021560072499202235,0.015746903318333134,0.011915967312955657,49.076848908551646,14.456792181885604
222,221,10,A_standard,False,122.47823032859426,79.068549623005,446.6895310891248,960,72.26804883157124,0.6892302612216576,0.0255182780720368,191.92944055594916,0.1949091850524029,7.357106851340594,0.2293727363208121,0.1849777502794171,0.8631712800972275,0.6781935298178103,33906329.6207974,0.8838138710706736,0.0781596269336673,1.05525,0.0824779463217524,2.3666662385224075,8.677031306628175,2.2427540758326536,8.22272571109043,2.655799397646146,0.4147894627599153,-0.0109330213571487,0.0730646044174281,0.0,-0.0255182780720368,0.0255182780720368,157.39609623658188,44.17627556433378,0.0893720420937719,0.028230372210654015,2.169107537456507,0.9231827090917004,8.419145443126649,2.853214945536987,0.07056109537965714,0.021158028761251165,0.015989910067595245,0.011739623368167645,48.61562196017554,14.059034209540538
223,222,15,A_standard,False,124.92149468822836,62.46769918216159,467.3616358771988,914,85.09117569050969,0.5886580213463712,0.0780582773811189,356.7066873439112,0.2083285222732318,5.0,0.2262231300724388,0.3226730652138108,0.9048374180359596,0.5821643528221487,26684235.55644345,0.6955603212574253,0.0920765155155474,1.0555,0.0971867621266603,3.5044013493248056,6.322614942176524,3.320133916934917,5.99016100632546,4.192052635884488,0.7671079755030044,0.0011201444890979,0.0628386201985553,0.0818085551609377,0.0037502777798187,0.0037502777798187,349.7941421150259,57.61578033958714,0.0902706407278264,0.027969991144685655,2.156079556928031,0.9264483196535654,8.315518563679852,2.824460978102444,0.07074447157218411,0.021019457900895117,0.015725231328045545,0.011865092917275902,48.55919444125419,14.03274079634564
224,223,5,B_optimized,False,134.4282852779164,70.70613312852522,576.3556964973388,1424,61.2188405019029,0.6613838896023585,0.053697796435123,191.48385129545636,0.2513636761060478,7.6532313734665935,0.2149015590416686,0.1930721445697246,0.8580742648511555,0.6650021202814309,58030680.8308368,1.5126473799897666,0.05599291211906,1.05575,0.0591145169696976,3.4481532976743074,11.876541067687448,3.26606990070974,11.24938770323225,3.1278581842709734,0.5319210715291041,-0.0098061050741628,0.0616513125611939,0.0432082773826473,-0.0104895190524757,0.0104895190524757,154.00530815914516,58.796874802715216,0.09091047642370546,0.027560464129709136,2.158457681265695,0.9279438760518536,8.216780340006807,2.774622969860718,0.07021997269932564,0.02121179604951607,0.015412794832610906,0.012014887554127307,48.87755610827885,14.175182862676648
225,224,15,A_standard,False,120.69220960166184,71.61075882571937,400.2143920326074,531,93.41115611681286,0.6755099606329482,0.01,197.96374675526937,0.0821047909725952,7.101133575537071,0.2317434993759169,0.1928887763898109,0.867601586424254,0.6747128100344431,15218277.498713776,0.3966847753086178,0.1277416519059091,1.056,0.1348951844126401,1.5099912480534323,5.281854430154208,1.4299159545960534,5.001756089161181,2.119273061000455,0.2930271619371258,-0.0135004243780015,0.0948459318513862,0.0,-0.01,0.01,181.2928561095825,33.45914475798249,0.09101083850176281,0.02741558033972361,2.1465918422476666,0.9070417217939506,8.190661268476232,2.729740149343283,0.06991128379535376,0.021342041642033082,0.015530368734048464,0.01196506825907677,48.9421791314608,14.23508991419752
226,225,7,A_standard,False,131.296476472503,73.51612915433142,266.6759558282141,921,67.87109365458144,0.3483494309427637,0.0532872110991117,317.41509888267905,0.1670389716606415,7.789610116109216,0.218477077375931,0.1823456436488886,0.8557369920567603,0.6733913484078717,18056190.27415105,0.4706587708389883,0.1279295003265446,1.05625,0.1351255347199128,1.4253603991530086,5.26376908132226,1.3494536323342097,4.983450017819892,4.676734700903893,0.8424716674070312,0.0057680369576889,0.071450397125139,0.0548632220045007,0.001576010905389,0.001576010905389,318.8153940196248,48.58166349445475,0.09009034759736435,0.027743167275289526,2.1855826127927496,0.9196039713734013,8.285380850743001,2.758024354265045,0.06960693920759611,0.02130182770314592,0.015558359720556431,0.012005127504932595,49.22972554513403,14.20430850817416
227,226,17,A_standard,False,135.83772539026967,55.523064248662166,384.3424831719122,977,78.75667179151098,0.444292003821886,0.0341746919966041,496.9293160056564,0.0619157041006376,8.001722800481854,0.2133382591778418,0.1813958511795946,0.8521144279974403,0.6707185768178456,20849055.321751617,0.5434585370390961,0.1082975408372515,1.0565,0.1144163518945562,1.6749766409949658,6.193294618072583,1.585401458584918,5.862086718478546,6.309678973245025,0.9647593679204324,0.0101640085372228,0.05511012913165,0.0270155698202645,-0.0071591221763395,0.0071591221763395,524.0580699694268,54.55113997446301,0.09024245749292287,0.027955223698770237,2.1811936290935368,0.9257621396404428,8.281870029942718,2.7615177518322325,0.06929898831440673,0.02103854294106618,0.014933608621605785,0.011859679504225517,49.467896777055984,14.001101324887742
228,227,12,A_standard,False,117.30321359361406,73.75488527696619,409.5602632701435,954,81.95932064443969,0.3136312268813886,0.043901604493468,414.4705052517182,0.1064935470279626,9.767931942981583,0.2364101346816702,0.0993369069086348,0.8225396104835127,0.7232027035748778,28817545.000844803,0.7511678877305447,0.0928093703408366,1.05675,0.0980763021076791,1.0703327319625828,7.79234576119804,1.012853306801592,7.373878174779313,5.057027095793001,0.886655744233858,0.008011110078903,0.0529920143476952,0.0530747255207449,0.0091731210272769,0.0091731210272769,413.7446716092488,52.54525741826792,0.0900022118261116,0.027922862517736992,2.201861443888913,0.9163001717672891,8.29202326389457,2.757583807071824,0.06907441174673379,0.02085185559581557,0.014520933279149823,0.011492750111260164,49.74239060701156,13.736419105711088
229,228,11,A_standard,False,130.20102968972827,88.18393460783511,400.79955883231054,888,88.64578451285874,0.394221318660601,0.0248967107443218,206.87883805754345,0.2090968955032996,8.304708997157508,0.2197621697226685,0.1612078314117865,0.8469664631796917,0.6857586317679052,31385544.89318285,0.8181062426377128,0.0911986066388631,1.057,0.0963969272172783,1.767656736798101,7.519398125055099,1.672333715040777,7.1139055109319775,2.333769611205078,0.3393414330009062,-0.0206542295294804,0.0791617469898214,0.0,-0.0248967107443218,0.0248967107443218,174.14298636930369,38.03549830662574,0.09074480531356668,0.02849052494802402,2.1834526445926628,0.9323828601054037,8.256052075049197,2.782915409098522,0.0687887772539676,0.020569668971251766,0.014159915564873846,0.01151578337817046,49.84558406732514,13.6358134944333
230,229,4,B_optimized,False,132.19214212005426,72.75707829854534,495.5376190263904,1468,60.69170921254037,0.6729531937755341,0.0821686718275546,215.1523003505227,0.2132678194101711,8.334112632983539,0.2174398197089352,0.1632997273963225,0.8464685317351863,0.6831688043388638,52927080.20195063,1.3796151975429856,0.0675285666769643,1.05725,0.0713945771192205,2.4182318007354957,10.116737818632084,2.287284748863084,9.56891730303342,3.545003150217213,0.6329755085313991,-0.0067663594774835,0.0565118351097849,0.0875233913871293,0.0053547195595746,0.0053547195595746,235.5364624547518,55.92476860386692,0.09215979738461952,0.028126134227387918,2.1606360767299404,0.9287692111487216,8.083231518752587,2.6748563248896686,0.0694525897302747,0.020516171995326116,0.01428398921762412,0.011419151312597355,49.36251545663274,13.533092422897044
231,230,10,A_standard,False,128.24051363786933,75.11948932640632,404.9468002081543,1097,76.5639890559962,0.6878158136762887,0.1083292288523405,224.67416712251529,0.5638655359195174,8.495613835219245,0.2221085890541266,0.1515334627644548,0.8437388289007441,0.6922053661362892,33370078.32909073,0.8698357632869511,0.0876072296722932,1.0575,0.0926446453784501,1.7296912975251733,7.901235648308675,1.6356418889126934,7.471617634334444,2.9344626617899503,0.4836215273509744,-0.0076474733071666,0.0847864684724927,0.0991221521559884,-0.009207076696352,0.009207076696352,207.0885780068693,42.92740314244901,0.09109215730780482,0.02803631237992794,2.183043653743783,0.9344595554616406,8.170942752224043,2.6566977535853455,0.06860324039520868,0.019767921643711495,0.01401943731918721,0.011422360782804316,49.863122282148986,13.316961479544918
232,231,18,A_standard,False,132.7320694842944,81.78730465153404,375.4284155473272,937,64.36185308678076,0.7231235866883743,0.0257326402765779,235.0450693350915,0.0915911696950648,8.871808512241126,0.216820290234866,0.1460818648112186,0.8374144495891768,0.6913325847779581,28770845.670787614,0.7499506071774489,0.0943401433762332,1.05775,0.0997882866562106,1.5484592198321856,7.328084949170464,1.4639179577709154,6.92799333412476,3.6519313547137022,0.6574455569698333,-0.0053486690646666,0.0636053909739022,0.0131098849738502,-0.0126227553027277,0.0126227553027277,240.85451675955213,47.29929196567491,0.09229871981584335,0.027775558082185826,2.1457509263059107,0.9272452158874704,8.04936296574753,2.6139208602465023,0.06901533386530784,0.01935390113955768,0.014165729613837214,0.011348037502984043,49.48539437708561,12.973796071958443
233,232,1,A_standard,False,129.8964898551713,71.46331784102964,344.93113628186194,953,86.21197559452902,0.327780005779331,0.0727727839070608,150.25305333347342,0.5756369476846198,8.454279453854518,0.2201227027582063,0.1555203258169775,0.8444366257415314,0.6889162999245539,23491377.024385437,0.6123341894242605,0.0980063060298086,1.058,0.1036906717795376,1.586839991394798,7.029305846044433,1.4998487631330792,6.643956376223471,1.7428327363722822,0.2214619174240618,-0.0177786463025413,0.098646962801918,0.0778912681773603,0.0051184842702994,0.0051184842702994,123.95781102485984,34.75765746689653,0.09276863394891946,0.02756084938845493,2.1226409840525045,0.92905711919609,8.005257336988635,2.6005946726250193,0.06996608107385485,0.01902896143295013,0.014985562866696427,0.012485609999717116,48.79191915478354,13.063309752288097
234,233,16,A_standard,False,118.37120576054696,69.41425340812943,307.4142752867187,1025,91.24795965171238,0.4312583497524074,0.0399206805109582,335.3231708235971,0.2854023625482064,8.28171302442412,0.2349150155716774,0.1429159270858836,0.8473560891249673,0.7044401620390837,21872405.71617947,0.5701335350019016,0.1054799451576392,1.05825,0.1116241519630717,1.3549108967803924,6.678427458284142,1.2803315821217978,6.310822072557659,3.674856644504756,0.6625897887088225,-0.001699937616999,0.074462926219955,0.0228538460224282,-0.0170668344885299,0.0170668344885299,323.56176059123527,43.62873838875132,0.09225469455857961,0.02819982460578645,2.149081410389333,0.9538512468334166,8.111965763393734,2.7678851083634375,0.0693280230942416,0.01944737411930795,0.015175755940480902,0.012384235869922572,49.32522340571407,13.569585955860639
235,234,10,A_standard,False,119.90088560914268,73.0501711206478,217.14451370489525,944,79.1740853825484,0.4885706491964076,0.032716863936927,241.4353303077811,0.4631745932635874,8.711246918563143,0.232813067907462,0.1315863326917523,0.8401079038996659,0.7085215712079136,14974147.026545512,0.3903211877405609,0.1317594702875331,1.0585,0.1394673992993538,0.9986859571049962,5.377386305984205,0.9434916930609316,5.080194904094666,3.0494236736834908,0.5123534038854296,-0.002937590405855,0.0980778562745623,0.0151130462155788,-0.0176038177213481,0.0176038177213481,211.28175757545583,34.25696987605618,0.09193742533833973,0.02814111092594032,2.1593508334268723,0.9451261536384001,8.132903695733924,2.761255738288796,0.0688992273979597,0.019249356844544787,0.015220124052207615,0.012382552253470257,49.579147394604135,13.372638977624746
236,235,15,B_optimized,False,131.22393309399297,81.23263993719095,610.2816955493886,1341,69.49627112863028,0.9675706697736276,0.053725956581621,215.6037562915171,0.2586962489960336,5.573365579168896,0.2185616155063172,0.2957846022108295,0.8945206313884367,0.5987360291776073,66479797.72789613,1.7328849225204177,0.065415103959208,1.05875,0.0692582413168115,4.521656074952911,9.15287132389135,4.270749539506881,8.644978818315323,3.102378772128036,0.5255723607268094,-0.0094669236355954,0.0640525391131105,0.0208254542725638,-0.0329005023090572,0.0329005023090572,209.77434966460328,55.63905249795089,0.0945270487210935,0.03580734747299233,2.1443920604332463,0.963808186826072,8.075617873230554,2.842646154694813,0.06975529418030237,0.021078991842057738,0.015465156873846286,0.012524070287870545,49.0946592070927,14.327312478779454
237,236,14,A_standard,False,130.23538860467977,63.47338681612454,373.77492366993454,792,84.05240091306432,0.5878408462714672,0.048841308836119,124.16509941375948,0.5124265643807335,10.089051583278826,0.2197215835038506,0.108959133406526,0.8172738654477829,0.7083147320412568,18790010.16731719,0.4897867686996008,0.1208030973094136,1.059,0.127930480050669,0.9019564550356556,5.863382213016,0.8517058121205436,5.53671597074221,1.4772344164467577,0.1790546341264986,-0.0165283572464651,0.1089830136906209,0.0608557402882646,0.0120144314521455,0.0120144314521455,128.00972976099803,27.198544960491088,0.09460756697499142,0.03576169599430129,2.126234378934862,0.9551464109966933,8.074106082262198,2.84221332655918,0.07024018901593858,0.020857710556470902,0.015852560287691782,0.012403001496857283,48.69302007649678,14.180475074497535
238,237,9,A_standard,False,138.23024735796406,62.28979850212489,363.0236990556532,607,75.2550877057293,0.2360284604695261,0.0393233697225755,226.25356518352856,0.4238805354720642,9.589729844713398,0.2107467412043605,0.1325223042442512,0.8254764064968729,0.6929541022526217,13725892.550863303,0.3577837638267295,0.1354228324945375,1.05925,0.1434466353198389,0.9785816896836556,5.116966537238636,0.9238439364490494,4.830744901806595,3.0064886253039806,0.5016221506346488,-0.0045954794930676,0.1000865703479748,0.0722176310883846,0.0328942613658091,0.0328942613658091,202.82640784574824,30.964613328355643,0.09767530244903071,0.03973109234771412,2.0825736767787157,0.9569685738736725,7.936716568370389,2.9207099158161647,0.07257878639193853,0.0254478510836255,0.016136878169228805,0.012773774878116852,47.7385457744716,15.247895957956802
239,238,7,A_standard,False,112.28650103165596,80.13043645735493,389.0303089977372,843,71.54227205274105,0.2595499877707342,0.0833831687554525,93.84852158043964,0.2070346839144111,8.21713575185929,0.2437551180233645,0.134934082845354,0.8484511950648249,0.7135171122194709,26278981.007673185,0.6849968189402074,0.0984386879276133,1.0595,0.1042957898593063,1.3707423949471726,7.248340334891034,1.2937634685674115,6.841283940435142,1.3117911814605832,0.1560115431739177,-0.0261585590101633,0.0937424931965687,0.0258472353223917,-0.0575359334330608,0.0575359334330608,73.32351492421601,25.315164467418903,0.09809998649762364,0.03950920562753965,2.0840972532189115,0.9565346450723108,7.880693039848267,2.896689533793832,0.07275348221195815,0.025346187702917845,0.01623435861726441,0.012721400056012595,47.50216821876738,15.12977972431739
240,239,13,A_standard,False,132.76581263841263,80.97873874293215,256.3719414694974,991,90.2642568054722,0.5734439215808603,0.0533647607699962,169.33607361376002,0.0753347300787073,6.5869935495912335,0.2167817145240655,0.239802465432294,0.876568986445545,0.636766521013251,20573830.381053235,0.536284430523461,0.112993616078358,1.05975,0.1197449846390399,2.1222656089349106,5.635420328274746,2.002609680523624,5.3176884437600815,1.876003632076592,0.2452707509863992,-0.0214415734088878,0.0892465533579448,0.0173622116312212,-0.036002549138775,0.036002549138775,161.1360914627083,32.056561366701,0.09944027324580164,0.03903988412995223,2.04127466279194,0.9540572046995837,7.736692627429604,2.809605147037265,0.07390385824805726,0.0249022609833816,0.016505117268037373,0.012564018528895717,46.74996290637084,14.860826461696576
241,240,3,A_standard,False,139.51697604230114,62.0711494753012,395.1511682520542,858,83.8749584781446,0.2076442146623113,0.0726207117644248,170.755648501005,0.0450010110000355,9.210350432492945,0.2093842878611555,0.1453656965716033,0.8317636037432207,0.6863979071716173,21044584.04326548,0.5485552549144709,0.1050400862171593,1.06,0.1113424913901889,1.383906866480241,6.534628177594615,1.305572515547397,6.164743563768504,2.035835863280922,0.276045240439277,-0.0195201587946793,0.0838326317649522,0.0542710842238969,-0.0183496275405279,0.0183496275405279,139.4210053669076,34.33500522749841,0.09925724034571096,0.03923536197028873,2.087591087458355,1.0370792281156185,7.749650013666749,2.825274199436112,0.07414602438871105,0.024695928551272606,0.016374130539420908,0.012673644631976616,46.92034987942814,15.0678893687319
242,241,12,A_standard,False,128.77579299035028,77.74399043643092,493.8181566234544,996,84.90368599401883,0.4329803890791694,0.0541154271232049,250.328832416953,0.2856344279473715,7.306123500935289,0.221461921845213,0.1982893102724001,0.8640518762550142,0.6657625659826141,38237828.46968631,0.9967201870296416,0.0769526208586388,1.06025,0.0815890162653718,2.5767713699661443,8.651590531342825,2.430343192611313,8.159953342459632,2.9483859208961527,0.4870993440566548,-0.0140651000948959,0.0735872757976899,0.0324606216908475,-0.0216548054323574,0.0216548054323574,204.56269998846088,46.867845488619,0.09910550596977177,0.03915348038472899,2.0865110293039226,1.037827141466676,7.757352939077553,2.8196076480844616,0.07407386054803006,0.024612175587970055,0.016009367478048063,0.012630242394149368,46.9718881397077,15.010520022873466
243,242,2,B_optimized,False,137.80691869745797,87.75527832598564,717.9179255455348,1965,49.51434703141621,0.7915706372574619,0.0321913418541885,512.6329323516851,0.1844177212083073,8.533841016574936,0.2111997072638363,0.1649117618921381,0.8430940002873731,0.6781822383952351,123797136.6849241,3.2269380916375017,0.0439103147951832,1.0605,0.0465668888402918,3.755649729712894,15.444713652329094,3.5413953132606264,14.563614947976514,10.353220088440752,0.9993598835274924,0.0060408112405312,0.0274380369915323,0.038060308635332,0.0058689667811434,0.0058689667811434,519.657483345588,79.10714292252942,0.10072247917957018,0.03931654965394507,2.059461733776318,1.0441346844792507,7.633472762359775,2.816373931613985,0.07445985557847347,0.024417856277530403,0.01600081563916466,0.012636001444731662,46.81857480380338,14.945054947735255
244,243,13,A_standard,False,134.40161996821152,69.30432019515183,355.4915091544538,918,95.02115147994613,0.5243137712838261,0.0585294276189139,284.5718886704658,0.360446553215484,6.717094398214534,0.2149314037137386,0.2360493164247156,0.874291103895004,0.6382417874702884,22616855.39217598,0.5895386123817961,0.0978167879511117,1.06075,0.1037591578191417,2.4131779561468707,6.524869614296454,2.2749733265584453,6.151185118356309,2.9948267752840656,0.4987066967053244,-0.0077953558845031,0.0818934513956077,0.0488079714696755,-0.0097214561492384,0.0097214561492384,265.29946728649645,44.49834055636778,0.10039192306827951,0.03938198758243367,2.0471300289291974,1.0491070314306827,7.669530788115363,2.8149532003254274,0.07465032458518411,0.024302937285975053,0.016085855834685577,0.012615233109667855,46.573225740219684,14.873057694554012
245,244,13,B_optimized,False,136.17062383885732,89.90528241191879,854.888482058878,1655,56.7505549683744,0.5907635560538824,0.0466503832412952,422.1701699319782,0.6065463528288327,10.226406898973122,0.2129730391966607,0.1132736215754387,0.815031808246575,0.7017581866711362,127201629.128881,3.3156807446930183,0.0459687959845313,1.061,0.0487728925395878,2.464141580161367,15.265968395327985,2.3224708578335225,14.388283124720065,7.439049189338194,0.9883306226428354,0.0105356533196358,0.0421901617984051,0.0606249723453637,0.0139745891040685,0.0139745891040685,419.0018065405417,70.20331197475201,0.10130514500166152,0.03906434316950679,2.021855870597255,1.0510538181589817,7.585486429620221,2.791582709530786,0.07521586180570743,0.024371877078389816,0.015471059727893062,0.012376990296235164,46.39715037033744,14.907587869108374
246,245,2,A_standard,False,124.3754473528176,72.71846859592344,345.6834276555421,1055,69.45157665681427,0.5623498954899676,0.094289712040796,294.1156402683023,0.3668148058396769,6.55778323789138,0.2269179065859046,0.2258061380229177,0.8770812331262381,0.6512750951033204,26520135.79939625,0.6912828414139957,0.1014646892020943,1.06125,0.1076794014157226,2.225465231290107,6.418736411897246,2.097022597210937,6.048279304496816,4.234830286454628,0.7746628690470725,0.0010264119909671,0.0757494092180672,0.0807576103425712,-0.0135321016982248,0.0135321016982248,296.584027614354,49.36553991750724,0.10113631969661477,0.03929384200205463,2.0060913208461275,1.0177373760591493,7.653179219221679,2.9340974839529466,0.07505488848493289,0.02453939997293101,0.015389503672768874,0.012449462400314817,46.42448795246447,14.953540858548301
247,246,16,A_standard,False,129.045070405785,73.68174911548051,371.6301649259991,865,74.47973731840578,0.4787422856684252,0.0791827234123316,365.0015560455104,0.110777078852544,8.068986070316502,0.2211383344073141,0.1679041261853142,0.8509688786501433,0.683064752464829,23685741.898086123,0.6174005700483727,0.0982635412160819,1.0615,0.1043067490008709,1.7087123475032555,6.951354938071761,1.6097148822451772,6.548615108875893,4.900682644530615,0.869968768014919,0.0014603843291214,0.0596198959808287,0.082940377402906,0.0037576539905743,0.0037576539905743,372.5211708530304,53.59075444797611,0.10153349900553156,0.038983702749384536,1.9822288663578638,1.0008765022898443,7.605517201503938,2.903176233383963,0.07581344205546894,0.024033799777890514,0.015115951332708384,0.012623654579136945,45.927707205220806,14.637634935716255
248,247,9,A_standard,False,117.0326918535348,77.95480374499455,492.26359172972366,956,81.57933348834696,0.4451364921428704,0.1172884825065918,507.4178648595658,0.1543211746627993,5.877812785488507,0.236792526553114,0.2486218677738521,0.8890904939227817,0.6404686261489296,36685841.96999647,0.9562655813120428,0.0839846782576898,1.06175,0.0891707321401021,2.960324108297549,7.626017500284786,2.788155505813562,7.182498234315786,6.219931484633261,0.9615774831941952,0.0089643844356079,0.0497813378441144,0.115140403678815,-0.0021480788277767,0.0021480788277767,501.858274455006,62.86163358525737,0.10090411582671649,0.03954758207731473,2.0126267430559355,1.0315606554958803,7.704874240930605,3.0078521153034417,0.07504619757210655,0.02472571294282985,0.01468497089746061,0.012629112216363791,46.59288805231338,15.297256130632684
249,248,16,B_optimized,False,138.7764240366132,74.67950623710702,655.5449311570528,1686,44.685318420784384,0.463027432898175,0.0983946861233209,158.2697683674593,0.2705181676887183,7.958777547803677,0.2101657987501702,0.1877464605569974,0.8528466277858979,0.6651001672289005,82539431.21272928,2.151500767908191,0.0513948597225505,1.062,0.0545813410253486,3.653020196387847,12.940986137901143,3.439755363830364,12.185486005556632,3.5418740194954874,0.632248254645439,-0.0090210120615587,0.0535505500431919,0.0849626304731355,-0.0134320556501854,0.0134320556501854,128.83190223518088,63.4305664770048,0.10013367098288845,0.03999419259873447,2.0180815828784295,1.0393078207002142,7.805990670464536,3.0339005648134423,0.07513670822980868,0.02468836890458011,0.014790602488845792,0.012557672320107835,46.50070046062898,15.243265675603896
250,249,1,B_optimized,False,135.7912428787269,87.49901573535718,581.1180036391726,1359,52.31968781811746,0.966366290419276,0.0330535394044931,153.68891869843847,0.4849097652963027,7.574714794861724,0.2133893758194547,0.1986196356162516,0.8594227844948273,0.6608031488785757,69101417.29520719,1.8012209460349946,0.0545253890735056,1.06225,0.0579195945433314,3.642700015372517,12.11918264329571,3.429230421626281,11.408974011104458,2.9374968603160987,0.4843793001220731,-0.0132892066285428,0.0649114796937847,0.0,-0.0330535394044931,0.0330535394044931,131.40776009628308,54.78285946098376,0.1001918662864905,0.03993536150448831,2.0309652529336746,1.0589021699600896,7.785014671892212,3.013162254284924,0.0748132394512138,0.024972973705923555,0.014839720065958724,0.01254530272713693,46.69228056289197,15.459620015635332
251,250,4,A_standard,False,111.245253532649,70.66174561490551,278.3446566810076,961,74.35686762238758,0.6266856289574719,0.0250151131046111,297.25562283307033,0.2708639758134127,9.137183393905966,0.2453499559480439,0.1062662498418144,0.832981648326821,0.7267153984850065,18901254.87003877,0.4926865107963731,0.1242515062009074,1.0625,0.1320172253384641,0.8552512004964197,5.848745183901033,0.8049423063495714,5.504701349553913,3.997688879830809,0.7306039422502387,0.0040820283026538,0.0794917969469659,0.0226654888692389,-0.0023496242353722,0.0023496242353722,299.34536229015663,43.51134237927796,0.10027244833851913,0.040010809069986886,2.0222342345959503,1.0657368715081108,7.784194909526101,3.0139403974550913,0.07521499229332433,0.025458683446595066,0.0151813179252454,0.012642986999052055,46.50050002798032,15.684965459575121
