sample_id,time_index,batch_id,protocol,is_outlier,voltage_kV,current_uA,exposure_ms,n_projections,voxel_size_um,filter_thickness_mm,true_porosity,true_mean_pore_diameter_um,true_heterogeneity,sample_thickness_mm,mu_matrix_effective,intensity_matrix,intensity_pore,attenuation_contrast,photon_signal,photon_signal_norm,relative_noise,detector_drift,relative_noise_drifted,snr,cnr,snr_drifted,cnr_drifted,pore_detectability,detectability_score,segmentation_bias,segmentation_abs_error,estimated_porosity,porosity_error,abs_porosity_error,estimated_mean_pore_diameter_um,quality_score
89,88,16,A_standard,False,133.9897555285578,77.35538941317589,465.3678513276716,1092,70.54617320640185,0.6460610440146998,0.08588328845839195,147.24932175713076,0.04015243175224377,6.53362154458853,0.21539365762416107,0.24480320355283708,0.8775051709036636,0.6327019673508265,39310592.80492888,1.0246832255089153,0.07783849078905329,1.022,0.07955093758641246,3.145014774454808,8.128394589066284,3.077313869329558,7.953419363078555,2.0872758232585227,0.2864427100434603,-0.02015560408437828,0.04302958304049058,0.0753978338820104,-0.010485454576381545,0.010485454576381545,117.28148462973695,42.3761061529356
90,89,17,A_standard,True,113.1424612213625,82.17360362189567,337.3138275817309,990,74.86548012950891,0.41611453499075096,0.07273373402470207,513.3309176038476,0.23140743743584472,7.0273388023053,0.24246278659425433,0.18197824202795615,0.86888302106995,0.6869047790419938,27441109.836246755,0.7152892625680316,0.09182765466136122,1.02225,0.1872794290524057,1.9817367948582492,7.4803694113188115,0.9716937036209881,3.667806883636856,6.8567104186848535,0.9793001234172436,0.008800613180478836,0.028918957231230457,0.0714340622645559,-0.0012996717601461705,0.0012996717601461705,563.0784831549845,23.67766100894001
91,90,9,B_optimized,False,138.95278421019717,76.63077613874276,711.8258300993734,1346,61.1067107802528,0.7197912365161822,0.095605038428779,229.85592972994013,0.1312157383269356,9.233493548245992,0.20997904210391274,0.1438707243009287,0.8313787008014139,0.6875079765004851,73421292.81541729,1.9138242843721078,0.056306013210082884,1.0225,0.05757289850730975,2.5551573641723464,12.210205221515684,2.4989314075035174,11.941520999037344,3.761549702070042,0.6816900962811671,-0.00024234618951879047,0.03428211158704683,0.09179892344439705,-0.0038061149843819503,0.0038061149843819503,231.99907267904922,54.91992271226634
92,91,17,A_standard,False,129.65493128287275,72.87036867125003,381.34005210665475,779,67.746693184174,0.5161529479242454,0.04686922977581008,134.461938931076,0.2675137005353276,7.687923181931242,0.22040969820258102,0.18369236897153715,0.8574791083846798,0.6737867394131426,21647155.954991866,0.5642620984406628,0.10891655425176627,1.02275,0.11139440586099396,1.6865422362419096,6.186265660366463,1.649026874839315,6.048658675498864,1.9847749404614043,0.26595854400648494,-0.01039257165119696,0.058821612058405096,0.013483098705376395,-0.033386131070433686,0.033386131070433686,147.94943546400756,27.15092692393613
93,92,17,A_standard,False,145.9801134224381,77.24207521195164,388.21151864174016,790,81.7111389853127,0.40284085353825294,0.10196519211248693,151.41330109131152,0.29967217199907387,8.031375106156606,0.2028511339188205,0.19609156760060276,0.8516092346639415,0.6555176670633387,23689148.023646295,0.6174893552707885,0.09515832733742874,1.023,0.09734696886618958,2.0606874152512957,6.888705228486116,2.0143571996591363,6.733827202821229,1.8530313366275257,0.24104320454947872,-0.015458897939634498,0.050004112944703485,0.09062610897661515,-0.011339083135871786,0.011339083135871786,152.28842865968235,32.6149022304366
94,93,8,B_optimized,False,134.93882330624973,80.94931335779197,805.0546895032153,1901,55.37580957039598,0.721340410595571,0.014640973772936102,429.71842347985705,0.3400562482135264,7.044535743245821,0.21433208282561045,0.2209386940603671,0.8685842298558928,0.6476455357955258,123885554.85276656,3.2292428295453726,0.05623519485510781,1.02325,0.05754266313548907,3.9288330845056074,11.51672964705128,3.8395632391943386,11.25504974058273,7.760038666948635,0.9915074627462619,0.011947530273070262,0.024338328561107708,0.027399560814598305,0.012758587041662203,0.012758587041662203,433.39591829782444,67.0229317205524
95,94,18,A_standard,False,131.05877205122138,67.54298341531371,277.43639705847795,973,84.25714594584908,0.5596976836344323,0.07798207627660662,500.13134736297894,0.35901208976903765,8.633537075064583,0.21875438193249316,0.15127981663134143,0.8414146121522504,0.690134795520909,18232932.152261388,0.475265784491601,0.11614870635261379,1.0235,0.11887820095190023,1.3024666514328083,5.941820767471495,1.2725614571888697,5.805394008276985,5.935773657517507,0.9495867885326442,0.011800202389656986,0.03896645712424607,0.07688656311857521,-0.0010955131580314137,0.0010955131580314137,529.2106473746758,41.67146157369402
96,95,6,A_standard,False,130.5433053533547,65.18831350752795,385.749556444946,869,84.02365348419822,0.402213636797027,0.022289134909008662,346.50450514911256,0.025645209681262084,9.875764027832773,0.21935866989377775,0.11459690737407909,0.8207675987461079,0.7061706913720288,21852189.465182077,0.5696065713566952,0.11125341352831968,1.02375,0.11389568209961726,1.0300529551383906,6.347406960167315,1.0061567327359127,6.200153318844753,4.123892389590955,0.754710000761739,-3.373256986187608e-05,0.03630013918626899,0.02929830482450068,0.007009169915492018,0.007009169915492018,385.63876128038675,36.22384872341461
97,96,5,B_optimized,False,144.54131283373067,87.89797882386728,665.3859816968754,1663,48.05901095818361,0.8303762966578583,0.05063125043844676,398.3441930514612,0.06656572488141904,7.112370115960578,0.20426249432879,0.23391664138790244,0.8674066315253134,0.6334899901374109,97262355.91074422,2.5352735093509313,0.047343208587511586,1.024,0.048479445593611864,4.940870050147089,13.380799676186626,4.825068408346766,13.067187183776001,8.288647333963292,0.9949767754822971,0.012365202559283495,0.02058808342664942,0.07169782464010965,0.021066574201662892,0.021066574201662892,356.05617270449306,75.554954976441
98,97,14,B_optimized,True,135.95578670297783,75.4662957975188,639.8263666215754,1525,47.16497596648566,0.6676842231152876,0.12063015897674147,380.35480056777607,0.2044756285352785,9.724748371074734,0.21320856117607956,0.1257575278725717,0.8232503213179696,0.6974927934453979,73635121.90983616,1.9193980259654755,0.06061582778828526,1.02425,0.1744957222513819,2.0746648600066773,11.506776676902808,0.7206911794170116,3.997191360602963,8.064348444448425,0.9937216407307704,0.0002762465061595309,0.020274361113889965,0.07600381732074338,-0.04462634165599809,0.04462634165599809,379.2330662543258,20.129472735908696
99,98,13,B_optimized,False,134.83150154937582,74.95230722294295,785.784766099032,1432,63.20745705264182,1.0955672600016548,0.028876114520038413,282.65860172858646,0.2881740672159747,8.364424383167846,0.21445148982606124,0.16633303416496378,0.8459555283977314,0.6796224942327675,84339617.87806064,2.1984250432022177,0.0544557608360112,1.0245,0.055789926976493466,3.0544616696452245,12.480268089163088,2.9814169542657147,12.181813654624781,4.471918582220078,0.8133488259407661,-0.007130435237045948,0.02760071130526893,0.015051291032775888,-0.013824823487262525,0.013824823487262525,276.3027770315676,59.828710843808864
100,99,3,B_optimized,False,131.03819930386805,88.45751416193093,737.0795374392022,1508,42.91021850803276,0.8976409279467145,0.09726375495674848,255.11038934260296,0.21007457908156038,8.01686349928871,0.218778422180881,0.1730946460281534,0.8518564349033034,0.67876178887515,98321937.22121857,2.5628929146418553,0.054255814771139096,1.02475,0.05559864618672479,3.190342763412514,12.510397120350893,3.113288864027825,12.20824310353832,5.945213010156229,0.9500367536683647,0.001157146243246378,0.023017221490326402,0.09255804233793777,-0.004705712618810712,0.004705712618810712,243.10384413734837,64.43278952827738
101,100,17,A_standard,False,134.38502703713758,83.65414112335179,252.43153935757618,880,80.1236113190526,0.39696072502074237,0.03820309652860159,280.497828631,0.25824912584746174,8.40012383232524,0.21494998013700747,0.16437474113314932,0.8453517410446313,0.680976999911482,18582910.383315176,0.4843884355905978,0.11395256453615783,1.025,0.11680137864956176,1.4424839125142481,5.9759690594361645,1.4073013780626813,5.8302137165230885,3.500813605543269,0.6226505124661686,-0.0052388401752046536,0.045899402118575974,0.007281069151784964,-0.030922027376816628,0.030922027376816628,294.43977317900993,32.67736332189028
102,101,4,B_optimized,False,138.49110263584248,83.02911459070428,621.111814365465,1386,63.51576368655343,0.6385772958717356,0.028487997969252013,306.3825534374119,0.21044618308727134,8.390526498967015,0.21046879583154138,0.17102526093387088,0.8455140190677712,0.6744887581339003,71476524.51590633,1.863131295235589,0.0663673502487316,1.02525,0.06804312584251207,2.5769487600891448,10.162960485932478,2.5134833065975566,9.912665677573742,4.823724626053335,0.8610124527013971,-0.000319964857007153,0.03399348934569874,0.05088114206772379,0.022393144098471776,0.022393144098471776,308.5464095366534,52.7467170084754
103,102,17,B_optimized,False,137.85961780394388,63.642173895961434,650.4667803793118,1759,53.67840672695651,0.8189022986735146,0.04834855890333967,157.57608853442974,0.2594466347497889,9.857104419063244,0.21114318982936722,0.12477284067554849,0.8210739599540212,0.6963011192784727,72817533.99283507,1.8980865024255724,0.050607068065465596,1.0255,0.05189754830113497,2.4655220198518837,13.758969762439776,2.404214548856054,13.416840333924695,2.9355582280220203,0.4838951299006428,-0.008242217872139005,0.0319373622094668,0.03532760270184518,-0.013020956201494488,0.013020956201494488,197.58033147511657,52.10558241088792
104,103,1,B_optimized,False,135.08808083933826,70.19686560424714,667.5842824344919,1460,54.233324002857145,0.824803063721121,0.06015751583631275,305.8237557871078,0.23176141445821305,8.520220731821725,0.21416628590592368,0.16125891641583714,0.8433236951782037,0.6820647787623666,68418993.26420021,1.783432650123839,0.06465167023127844,1.02575,0.06631645073973386,2.4942730147413914,10.549840032321146,2.4316578257288732,10.285001250130291,5.639037647240583,0.9333321086417969,0.0030361785913374695,0.027219224794629522,0.05540487535067458,-0.004752640485638171,0.004752640485638171,331.2915535269531,56.35277414847838
105,104,16,B_optimized,False,130.26008187679437,92.00988691061768,682.5631650144485,1797,41.3352983566934,1.0429442948995562,0.05712919996885091,424.115204747589,0.014439087411094466,8.541107171140972,0.21969242599568806,0.15313788487249688,0.8429714881631133,0.6898336032906164,112856199.64133182,2.9417479212538984,0.047236682938848765,1.026,0.048464836695258834,3.2419271495152344,14.603768943379341,3.1597730502097803,14.233692927270313,10.260363940953926,0.9992976414618824,0.003724676808485232,0.020889433708934844,0.05300797922768087,-0.004121220741170037,0.004121220741170037,458.20297759878963,69.53759546873684
106,105,16,B_optimized,False,135.77957912499645,83.2154262646305,527.9060134154797,1528,53.82626695897131,0.6799235142167298,0.1255470739656626,200.48911452046977,0.5480493313173603,7.578500180037455,0.21340220707399588,0.1984399656338901,0.859357722032361,0.660917756398471,67124923.7711992,1.7497009964522436,0.05538784914743391,1.02625,0.05684178018755406,3.5827346374413915,11.932540558475377,3.4910934347784566,11.627323321291474,3.7247449219038575,0.6736510242125263,-0.005124182076993879,0.046172534074274574,0.11445174486807336,-0.01109532909758923,0.01109532909758923,163.96706730278464,59.41738392250859
107,106,16,B_optimized,False,134.58120728542718,73.902432551702,511.1763852978596,1412,59.90868412809101,0.9534677395441147,0.014379108002041707,191.07500417090088,0.15813342334279018,8.839077136464404,0.21473059797093708,0.14986501065612212,0.8379628236005591,0.688097812944437,53341375.811135046,1.3904143672029263,0.07760533198033794,1.0265,0.07966187327781689,1.9311174481425049,8.866630621704875,1.8812639533779882,8.637730756653555,3.1894375072963146,0.5472182527855183,-0.01662432782990656,0.037712595706164934,0.0,-0.014379108002041707,0.014379108002041707,162.27132864672308,41.13176246349458
108,107,14,A_standard,False,137.16484194651477,71.7296374105815,306.2063125519023,1053,64.58927003498606,0.5620209939658256,0.040819505959342514,272.6185009668106,0.15950965453590782,7.043153026377015,0.21189126915901502,0.22483631427487438,0.8686082503093582,0.6437719360344838,23128163.36410464,0.6028665391445436,0.11227721263211564,1.02675,0.11528062807002473,2.0025106520195397,5.733771982244063,1.9503390815870851,5.584389561474617,4.220801703117892,0.772204603510503,-0.003912726915787927,0.04110961821229827,0.05661299226657775,0.015793486307235233,0.015793486307235233,248.3160906432556,40.21110894996003
109,108,10,B_optimized,False,126.99915408759479,78.63672274212014,570.1348980197791,1523,44.308719297184155,0.8083708951564955,0.023731412591069343,164.23226052970455,0.5421000290435996,8.109003989579595,0.22362607828796063,0.16310114306492124,0.8502880710538953,0.687186927988974,68281481.2695098,1.7798482158985718,0.04959573812072635,1.027,0.05093482304998596,3.2886120712206983,13.855765717534396,3.2021539155021412,13.49149534326621,3.7065449675531834,0.669637274966901,-0.007484467763052549,0.04161719166939738,0.0,-0.023731412591069343,0.023731412591069343,191.88460887327187,59.635907740964
110,109,15,A_standard,False,114.02026645688112,76.43904452689904,425.3006077245934,810,73.8004633610715,0.4793432838829149,0.09411838070319545,121.63918575196345,0.10809454864444185,10.883283555780828,0.24115462269303833,0.07247206225778509,0.8043943289742685,0.7319222667164834,26332753.39385371,0.6863984681696705,0.09744493960085289,1.02725,0.10010031420497613,0.7437231995282675,7.511136747731919,0.7239943533981674,7.311887805044457,1.648217100708965,0.20557904243762443,-0.019408748764193986,0.054017295193151224,0.04700714602691142,-0.04711123467628403,0.04711123467628403,87.79650675645,21.119713260170215
111,110,6,B_optimized,False,126.1691258920549,80.10589338241336,563.1735401289792,1128,58.989086938014765,1.0983133032897534,0.028091597842210197,368.7434387958359,0.10332522028626992,5.495810080353708,0.22465488237740525,0.29093349799029006,0.8959092079028321,0.6049757099125421,50888050.06522344,1.326465147433603,0.07298947813277293,1.0275,0.0749966887814242,3.9859649011472835,8.288533161068083,3.8792845753258227,8.066698940212245,6.251045031148022,0.9627106462263528,0.0037933276888279487,0.02968676096534687,0.03734515291615471,0.00925355507394451,0.00925355507394451,343.92005961147,61.144345409482504
112,111,16,B_optimized,False,138.3909202728586,85.88586688224132,592.0558387424747,1578,55.712098029432184,1.0581782905278816,0.03623982309270677,179.59413139176314,0.3428501551726141,8.233146996335451,0.21057543635886075,0.1766299308413855,0.8481795433717575,0.6715496125303719,80240083.28797588,2.0915651861733835,0.05752497197966636,1.02775,0.0591212899521021,3.0704913842256154,11.674053709539361,2.987585876162117,11.358845740247494,3.2236109883509543,0.5556709691085939,-0.003111359649936511,0.03686603930276092,0.031811037140620176,-0.004428785952086595,0.004428785952086595,143.58035732124065,54.22781942363104
113,112,12,B_optimized,False,119.38867010968987,69.13389284112968,707.1239577881004,1569,49.84995508934155,0.8393958609185201,0.06296151610013502,221.83401161405538,0.15779264584059854,8.271622920878897,0.23351180843689848,0.14492750502039206,0.8475271045936037,0.7025995995732116,76702497.8873722,1.9993532870348558,0.06415533865741664,1.028,0.06595168813982431,2.2590092742599497,10.951537538053163,2.19747983877427,10.653246632347434,4.45003433235762,0.8100037177116238,-0.0008652593656307426,0.02458713491909152,0.060269065144801154,-0.0026924509553338666,0.0026924509553338666,286.4449283368455,53.37208556770329
114,113,10,B_optimized,False,136.23246316176755,73.27240689063633,634.7963759307736,1748,61.83738469193044,0.7475434757967879,0.0338683414654498,167.18003370812602,0.2631882805314802,7.771910957512797,0.21290536293503887,0.19115292380146523,0.8560399621715425,0.6648870383700773,81304825.99562693,2.119319130191144,0.061491214324085205,1.02825,0.06322834112874062,3.1086217096641957,10.812716022582284,3.02321586157471,10.515648940026532,2.7035430838643215,0.4264238470904179,-0.01757666031225259,0.04141578644596389,0.024017606241319385,-0.009850735224130415,0.009850735224130415,154.0351879087128,49.6863394902326
115,114,11,A_standard,False,116.54138814567179,70.98992011529113,374.97294032158504,911,75.92693327681515,0.21087182964248796,0.0962905931263168,390.78878142423065,0.24176046355045533,7.795480738932569,0.2374908581167466,0.15702418983474722,0.8556365237726626,0.6986123339379154,24250181.46080971,0.6321134428510421,0.10194782754889214,1.0285,0.10485334063403556,1.540240666329467,6.852645620161694,1.4975602006120243,6.662757044396397,5.146905907545207,0.8953792914724099,0.0018448057990249752,0.033179960610465534,0.09964742783881674,0.003356834712499937,0.003356834712499937,399.94752191848363,43.30468579503056
116,115,12,B_optimized,False,132.13150165347705,82.18364603890711,667.6755144509169,1260,37.381945848171554,0.9013211819358912,0.02063095018681435,322.96915315052394,0.43936922609449786,8.091409773161484,0.21750966922320522,0.17205176927303645,0.8505873267492993,0.6785355574762628,69138730.267084,1.80219355859685,0.07097769770170537,1.02875,0.0730183065106294,2.4240257833680423,9.559841745331221,2.3562826569798707,9.292677273712,8.639709512775969,0.9964586848630403,0.012414279997996654,0.03082240859906267,0.032564219920867735,0.011933269734053384,0.011933269734053384,294.3393466455616,54.507646333701686
117,116,1,B_optimized,False,142.84947964127946,79.2013233560364,539.8126930961964,1809,57.77344598994967,0.7639099945745669,0.018255935702555418,197.41236272670423,0.09390170321472913,7.747996724535469,0.20595292463542753,0.2027619627048465,0.8564494908812509,0.6536875281764044,77341768.30060688,2.0160167261301725,0.06102761586408782,1.029,0.06279741672414636,3.3224624595594494,10.711339758580868,3.228826491311419,10.40946526587062,3.4170086160525424,0.6027672168395309,-0.0009047983398509842,0.03537578117115459,0.0007758610607920442,-0.017480074641763373,0.017480074641763373,213.55195649708244,53.42020619454826
118,117,3,A_standard,True,131.68233032868918,65.30787479264029,328.6865534577431,1015,75.96704687079375,0.28166646180318655,0.01636703773467406,129.36963987055597,0.3993437616121464,8.221979728821005,0.21802875507319017,0.16652197363063367,0.8483690014854866,0.6818470278548528,21787807.5834314,0.5679283714225455,0.10439859969012291,1.02925,0.24161885970713337,1.5950594560167095,6.531189401761315,0.6891927800357772,2.8219942295949942,1.702970501019875,0.21466537188479015,-0.01282464112565093,0.05523578483969938,0.0,-0.01636703773467406,0.01636703773467406,74.86812843777963,10.501722150459702
119,118,5,A_standard,False,124.28098750481992,70.08786314065921,381.2522714871631,997,80.74981217989837,0.3279100262807805,0.02665645290780407,188.20073530163918,0.30059418646739244,7.512389294183101,0.22703862120156384,0.1816628999756912,0.8604947315591692,0.678831831583478,26640993.554979566,0.6944331606023482,0.09323904197452883,1.0295,0.09598959371277743,1.948356569615099,7.280553480685937,1.892527022452743,7.071931501394791,2.3306646817005148,0.33864569012285645,-0.01863143822113332,0.05270293235429955,0.0,-0.02665645290780407,0.02665645290780407,151.27892993024943,32.74581570586169
120,119,3,A_standard,False,140.49620209775932,81.48795214214171,345.7935426571408,881,94.25541372371019,0.36755421408290384,0.06160776986871202,284.3472667206352,0.16038092280716015,10.022392818747079,0.2083616645616091,0.12389975712434392,0.8183641613871955,0.6944644042628516,24824824.744149026,0.6470922892910106,0.10566718544933029,1.02975,0.10881078421644787,1.172547149784325,6.572186069968357,1.1386716676711095,6.382312279648805,3.016773843401071,0.5041933625297185,-0.005193604547745424,0.04408650772979698,0.040478877538012756,-0.021128892330699263,0.021128892330699263,251.9647930151729,30.787884125137317
121,120,9,B_optimized,False,132.03919074507675,84.57487346109367,608.4522017371149,1748,67.95548126458634,1.136061421195667,0.07525021836261474,239.49046721250124,0.013389279458759343,7.7479862567026485,0.21761610343461624,0.18524304142884565,0.8564496701846714,0.6712066287558258,89951674.40988252,2.3447108094154556,0.048280302331525284,1.03,0.049728711401471046,3.8368243876527814,13.902287192546272,3.7250722210221174,13.497366206355602,3.5242259013667967,0.6281353912558291,-0.005758725679200297,0.02210432896764597,0.07147503052693255,-0.0037751878356821894,0.0037751878356821894,236.05645278641458,64.23232359967584
122,121,14,A_standard,False,127.47860488091821,74.4419205942354,350.8804951646283,865,88.120962126846,0.5621634994217958,0.03552305820589078,231.0702244696733,0.09621750921397604,8.569611407624716,0.22303700060849668,0.1478820289536539,0.842491059945567,0.6946090309919131,22593988.534631237,0.5889425571286364,0.10219589682199207,1.03025,0.10528732270085733,1.4470446813656261,6.796838743944919,1.4045568370450143,6.597271287498101,2.622193617644103,0.40665607972641105,-0.009522485028887343,0.046002335821680736,0.0,-0.03552305820589078,0.03552305820589078,197.53275533296005,29.255989757542178
123,122,14,B_optimized,False,138.95690528551137,70.16394082112322,702.8531895570356,1825,66.51954511280529,0.8156940156354024,0.09137108828452513,241.98893164674033,0.030185441709644153,7.3309639001567835,0.2099746829084751,0.2145276122739698,0.8636227149981257,0.6490951027241559,89999783.01638202,2.3459648246455815,0.051033248564040616,1.0305,0.05258976264524386,4.203683251807169,12.719062983216114,4.079265649497495,12.342613278230097,3.6378620935601744,0.6542700241742513,-0.00856928361208665,0.027086350622390946,0.07876449298524359,-0.012606595299281542,0.012606595299281542,271.7226014252994,63.78280444644312
124,123,10,A_standard,False,114.52375411429506,56.30821472215633,395.97729687040965,691,70.12482220151306,0.5328408270607454,0.011726003058604795,309.53954375135214,0.3905337523234242,8.933143030401148,0.24041199056550416,0.1167600040925692,0.8363878311540668,0.7196278270614975,15407071.288179144,0.4016059381642736,0.128016214295481,1.03075,0.13195271288506705,0.9120719959978606,5.621380315156692,0.884862474894844,5.453679665444279,4.41412233262922,0.8044153296107216,0.0029232328564811503,0.051082720014183874,0.011702191071867063,-2.3811986737731772e-05,2.3811986737731772e-05,316.06600489830714,35.86642483620376
125,124,18,B_optimized,False,132.61851695257326,82.85702941017057,703.5457212359122,1591,58.11845376430818,0.7188714734974326,0.06264639344254357,215.89472498024563,0.3152905984217941,8.733467787351335,0.21695022783890772,0.15035925331357172,0.8397346283008811,0.6893753749873094,92745290.24870723,2.417530145993885,0.0504849186948656,1.031,0.05204995117440643,2.9783003954577727,13.65507547222058,2.888749171152059,13.24449609332743,3.71473621538141,0.6714468443932071,-0.008376660801362826,0.028545986794883026,0.05389239961256174,-0.008753993829981828,0.008753993829981828,191.5613500110265,58.968569956196845
126,125,12,A_standard,False,119.85588866524802,68.27804434739076,299.0842581538608,773,86.78402875296634,0.6597919057548799,0.02861772493905415,269.3828492172838,0.6312900098312939,8.41926023653217,0.232874247218562,0.14076986435728345,0.845028263098354,0.7042583987410705,15785346.610939054,0.4114661908391569,0.1181313567604469,1.03125,0.12182296165921087,1.1916384287598094,5.9616550427775366,1.1555281733428455,5.780998829360035,3.1040601950399327,0.5259915987704632,-0.009350039329486446,0.05367194491689096,0.026405414920219198,-0.002212310018834953,0.002212310018834953,281.55430277638214,32.315388494760946
127,126,2,B_optimized,False,135.68248892091685,88.73266895501978,584.7883554630882,1783,52.58655379095323,0.7080769827852149,0.0455767929911696,141.10635585271652,0.26518900197425427,6.97266464378148,0.2135090884302121,0.2256596762342051,0.8698336496840755,0.6441739734498704,92519569.660883,2.4116464367060795,0.05732533510881426,1.0315,0.059131083164741916,3.93647373898226,11.237160188023447,3.81626150167936,10.893999212819628,2.6833162791700538,0.42148416241945746,-0.00730549697683816,0.0409673911229344,0.033812129406297194,-0.011764663584872409,0.011764663584872409,123.11101540648284,54.918851567341044
128,127,16,A_standard,False,108.0025918429554,84.2583503416377,352.8235483888283,938,86.40302367665737,0.6129202734412657,0.051551668200803806,694.2696265890884,0.09917360528949506,7.247596959436479,0.2504834884306013,0.16277223784897227,0.8650638677829634,0.7022916299339912,27885173.679692265,0.7268643811039337,0.09181266860577365,1.03175,0.09472772083400696,1.7728733988539824,7.649180016207779,1.7183168392090937,7.413792116508631,8.035246881952029,0.9935374442367102,0.010680391995681979,0.02829897293248537,0.05593561414557683,0.004383945944773024,0.004383945944773024,679.0600350404266,47.89892677894984
129,128,12,B_optimized,False,139.4210191855203,83.89454837719427,664.5496147741599,1335,49.91357954761895,0.5573928829602586,0.05083768081971283,193.61871773026175,0.30577228451814675,9.68617298574618,0.20948515392304737,0.13145253555850173,0.8238857103575573,0.6924331747990555,74429039.89063162,1.9400925609318629,0.06753495887881275,1.032,0.06969607756293476,1.9464368934374427,10.252959153222903,1.8860822610827932,9.93503793916948,3.8790789898276894,0.7066313288089995,-0.004537981195758236,0.03319798708925854,0.060071111613111496,0.009233430793398667,0.009233430793398667,210.33394232382088,47.338051667978284
130,129,13,B_optimized,False,132.2246657020525,81.11289391809274,847.8963068134099,1728,52.576593648754866,0.9113118256186646,0.05791285172868556,241.1078635355435,0.28857049284138314,7.23652629228932,0.2174023794332921,0.207372614308733,0.8652554256717423,0.6578828113630093,118843758.46903461,3.097821657484241,0.046972869264169485,1.03225,0.048487744297938944,4.414731685699155,14.005591348128203,4.276804733058034,13.568022618675906,4.585840329373515,0.8300300614470513,6.744461801617518e-05,0.02927928407622392,0.054856853679498004,-0.003055998049187554,0.003055998049187554,175.68914026336165,71.8493190334054
131,130,12,B_optimized,False,140.97932930699042,79.23293117947223,648.4161863669925,1461,59.35045798334325,0.6359977594720996,0.02564327627090782,283.87586073313827,0.3504846718780336,8.640902170212504,0.20786157771137717,0.16594289464874895,0.8412906793066994,0.6753477846579505,75060211.91737483,1.9565449047421843,0.06352932707171359,1.0325,0.06559403020154428,2.612067564660778,10.630488559962236,2.5298475202525696,10.295872697299988,4.78304414791219,0.8560723496394842,0.002323320216483753,0.029081971815603548,0.04172363293801866,0.01608035666711084,0.01608035666711084,298.160528838417,54.164713945868684
132,131,12,B_optimized,True,129.0378127373611,73.32119077782798,587.61317484718,1303,48.54204955632467,1.0196296504375495,0.04952546547414882,182.86932299558867,0.25092514836808805,7.055328669818698,0.22114704080579498,0.210080380494081,0.8683967587739331,0.658316378279852,56139100.498585455,1.4633408064211912,0.06928715851897303,1.03275,0.1907204041936502,3.032024764539223,9.501275450624577,1.101509727720446,3.4517354399659452,3.767235307676912,0.6829225320525867,0.00540218287539969,0.032845320077246436,0.04051537611182521,-0.009010089362323614,0.009010089362323614,159.24357895017732,19.519763944693892
133,132,2,A_standard,False,128.1269957017367,68.28962510520036,328.1412263775343,883,71.93932527048435,0.6607854434273986,0.028665423191097262,220.77602007332013,0.42474592432267405,9.00838323560177,0.22224631936850242,0.13505407602853112,0.8351301778114787,0.7000761017829475,19786830.295169245,0.5157702197487436,0.11796929586277692,1.033,0.12186228262624856,1.1448239564439495,5.934392476134494,1.1082516519302512,5.744813626461273,3.0689198048942683,0.5172231343593502,-0.0015554875765345206,0.05477016214384582,0.026812904916125216,-0.001852518274972046,0.001852518274972046,192.25228198404938,31.824205082193018
134,133,12,A_standard,False,128.49292698188492,55.59617046612655,239.00776377798212,909,88.48865922635439,0.5912594287188684,0.01971420664867557,219.57226853576847,0.17938409228763855,7.313602642502615,0.2218030796790086,0.19746783085477346,0.8639226385950424,0.6664548077402689,12078715.987355117,0.3148479016672905,0.14542544915781982,1.03325,0.15026084534231735,1.357862960013799,4.582793531667303,1.314166910248051,4.435319169288461,2.481360554623182,0.3731704318586515,-0.003831772636702449,0.05983038560785028,0.013115331577608188,-0.006598875071067382,0.006598875071067382,254.76225288262734,27.23311551095595
135,134,16,A_standard,False,126.60429832174482,85.14439108338036,285.568097062549,1025,78.39623364054736,0.5314518963637235,0.05457485223705641,145.81087491601298,0.3073200653475032,7.03681211246,0.2241140645267925,0.20658391856412267,0.8687184126973692,0.6621344941332465,24922384.78066115,0.6496353222437337,0.10043147907253992,1.0335,0.10379593362147002,2.0569638172401175,6.592897966333825,1.9902891313402198,6.379194935978543,1.8599219394207995,0.24230602926828143,-0.014544376743871023,0.053332192760110614,0.04414094062828663,-0.010433911608769782,0.010433911608769782,121.48255354266976,31.93392540946107
136,135,7,A_standard,False,138.63103231223792,75.45914007850234,459.77445129446824,758,65.90046509985555,0.6649027613431483,0.04582484819687123,268.0015563701229,0.18529558320212808,7.287657523303099,0.21032006503388642,0.21594304119455626,0.8643710464416813,0.648428005247125,26298192.021357343,0.6854975797291597,0.10209061806460515,1.03375,0.10553617642428556,2.1152094608527383,6.351494559831009,2.0461518363750795,6.144130166704725,4.066762745362025,0.7439807921869236,-0.0012510226228645825,0.04225065295656926,0.038660872115009674,-0.007163976081861555,0.007163976081861555,285.0380675737277,42.235164389075464
137,136,13,B_optimized,False,136.76755705535027,79.42401126048169,634.3613849574056,1398,61.059390544403044,0.5414129891996854,0.013096014621203392,104.73964705660275,0.23251806566150193,7.446197403338977,0.2123219355950812,0.20577106862869166,0.8616346413874258,0.6558635727587342,70436169.04333629,1.83601303714676,0.0714706433230235,1.034,0.0739006451960063,2.8790991526223566,9.176684891367906,2.7844285808726856,8.8749370322707,1.7153732803873132,0.21676368280529001,-0.012248597039352958,0.04822733487040123,0.0023928621057149246,-0.010703152515488468,0.010703152515488468,103.5171757432396,40.886256910547836
